,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 295,0.0,0.0,11.1,16.2,26.9,0.1,0.0,45.7,Topic 7,45.7
Document 296,34.1,0.0,0.0,0.0,0.0,24.1,0.0,41.7,Topic 7,41.7
Document 297,0.0,0.0,23.1,0.0,0.0,0.0,0.0,76.9,Topic 7,76.9
Document 298,0.0,0.0,0.0,7.3,0.0,0.0,0.0,92.7,Topic 7,92.7
Document 299,5.3,0.0,0.0,0.0,0.0,7.8,21.2,65.6,Topic 7,65.6
Document 300,0.0,0.0,0.0,0.0,0.0,47.0,0.0,52.9,Topic 7,52.9
Document 301,0.0,0.0,0.0,12.7,2.3,0.0,0.0,85.0,Topic 7,85.0
Document 302,0.0,0.0,0.0,0.0,0.0,40.2,0.0,59.7,Topic 7,59.7
Document 303,0.0,0.0,0.0,0.0,0.0,41.5,0.0,58.4,Topic 7,58.4
Document 304,3.0,0.0,0.0,37.4,0.0,0.0,0.0,59.6,Topic 7,59.6
Document 305,44.2,0.0,1.3,1.1,0.0,10.5,14.2,28.8,Topic 0,44.2
Document 306,0.0,0.0,0.0,22.2,0.0,0.0,0.0,77.7,Topic 7,77.7
Document 307,0.0,0.0,0.0,0.0,0.0,25.2,0.0,74.8,Topic 7,74.8
Document 308,0.2,0.0,1.1,0.0,0.0,0.0,37.6,61.1,Topic 7,61.1
Document 309,20.9,0.0,0.0,0.0,0.0,47.1,0.0,32.0,Topic 5,47.1
Document 310,0.0,14.9,0.0,22.3,0.0,19.7,0.0,43.1,Topic 7,43.1
Document 311,0.0,52.5,0.0,0.0,13.1,0.0,0.0,34.4,Topic 1,52.5
Document 312,0.0,0.0,8.4,0.0,0.0,0.0,43.3,48.2,Topic 7,48.2
Document 313,0.0,0.0,0.0,0.0,7.0,0.0,0.0,93.0,Topic 7,93.0
Document 314,0.0,0.0,0.0,0.0,14.2,0.0,2.3,83.5,Topic 7,83.5
Document 315,0.0,0.0,0.0,19.2,0.0,0.0,0.0,80.8,Topic 7,80.8
Document 316,0.2,47.9,0.0,32.4,0.0,0.0,12.4,7.2,Topic 1,47.9
Document 317,0.0,0.1,0.0,0.0,42.6,0.0,0.0,57.3,Topic 7,57.3
Document 318,0.0,0.0,0.0,0.0,0.0,31.9,0.0,68.1,Topic 7,68.1
Document 319,39.6,0.0,4.2,0.0,0.0,0.0,0.0,56.1,Topic 7,56.1
Document 320,0.0,48.0,5.5,0.0,0.0,0.0,0.0,46.5,Topic 1,48.0
Document 321,0.0,30.6,0.0,20.2,0.0,19.4,0.0,29.7,Topic 1,30.6
Document 322,40.0,0.0,0.0,0.0,0.0,13.3,0.0,46.7,Topic 7,46.7
Document 323,15.7,0.0,0.0,4.8,0.0,27.9,0.0,51.6,Topic 7,51.6
Document 324,30.7,5.8,0.0,0.0,0.0,0.1,17.5,45.9,Topic 7,45.9
Document 325,0.0,0.0,0.0,0.0,21.9,17.5,0.0,60.5,Topic 7,60.5
Document 326,17.3,0.3,0.1,0.0,0.0,0.0,0.0,82.3,Topic 7,82.3
Document 327,12.8,59.7,0.0,0.0,0.0,0.0,0.0,27.5,Topic 1,59.7
Document 328,36.0,22.2,0.0,0.0,10.1,13.1,0.0,18.6,Topic 0,36.0
Document 329,0.0,0.0,0.0,0.0,18.3,0.0,0.0,81.7,Topic 7,81.7
Document 330,0.4,86.7,0.1,0.0,0.0,12.6,0.1,0.1,Topic 1,86.7
Document 331,0.0,0.1,0.0,64.2,0.0,0.0,0.1,35.6,Topic 3,64.2
Document 332,0.0,18.2,4.6,0.0,18.4,11.9,0.0,46.9,Topic 7,46.9
Document 333,0.0,21.7,29.4,0.0,0.0,0.0,2.7,46.2,Topic 7,46.2
Document 334,12.0,0.0,0.0,20.3,0.0,0.0,0.0,67.7,Topic 7,67.7
Document 335,23.2,0.0,0.0,22.8,0.0,0.0,0.0,54.0,Topic 7,54.0
Document 336,0.0,2.9,10.9,0.0,0.0,20.4,0.7,65.1,Topic 7,65.1
Document 337,0.0,80.1,0.0,0.0,0.0,0.0,0.1,19.8,Topic 1,80.1
Document 338,0.0,1.5,0.0,0.0,0.0,0.0,58.0,40.5,Topic 6,58.0
Document 339,14.4,0.0,12.8,13.1,0.0,0.0,21.4,38.3,Topic 7,38.3
Document 340,19.5,14.2,0.0,23.2,0.0,0.0,0.0,43.1,Topic 7,43.1
Document 341,0.0,45.9,0.0,0.0,0.0,0.0,22.4,31.7,Topic 1,45.9
Document 342,0.0,0.0,39.6,0.0,0.0,0.0,14.6,45.8,Topic 7,45.8
Document 343,12.9,0.0,0.0,3.0,0.0,35.5,21.2,27.3,Topic 5,35.5
Document 344,26.3,0.0,0.0,0.0,0.0,21.3,0.0,52.3,Topic 7,52.3
Document 345,23.3,0.0,0.0,0.0,0.0,2.7,0.0,73.9,Topic 7,73.9
Document 346,9.4,0.0,16.6,0.0,0.0,0.0,0.0,73.9,Topic 7,73.9
Document 347,4.2,0.0,32.2,0.0,4.8,0.0,0.0,58.8,Topic 7,58.8
Document 348,0.0,0.0,33.9,0.0,0.0,0.0,0.0,66.1,Topic 7,66.1
Document 349,0.8,0.0,43.2,0.0,0.0,0.1,0.0,55.8,Topic 7,55.8
Document 350,0.0,0.0,0.0,0.0,0.0,27.4,0.0,72.5,Topic 7,72.5
Document 351,44.7,0.0,0.0,0.0,0.0,0.1,0.0,55.3,Topic 7,55.3
Document 352,0.0,1.1,0.0,22.3,0.0,0.0,2.5,74.1,Topic 7,74.1
Document 353,0.0,0.0,0.0,0.0,0.0,0.0,46.7,53.2,Topic 7,53.2
Document 354,0.0,0.0,0.0,0.0,54.6,10.9,0.0,34.5,Topic 4,54.6
Document 355,0.0,4.7,0.0,47.9,0.0,0.0,47.3,0.1,Topic 3,47.9
Document 356,0.0,0.0,74.2,0.1,0.0,8.0,0.0,17.7,Topic 2,74.2
Document 357,0.0,54.0,0.0,0.0,0.0,19.7,0.0,26.3,Topic 1,54.0
Document 358,19.0,4.3,11.1,0.0,0.0,0.0,16.3,49.2,Topic 7,49.2
Document 359,0.0,0.0,20.4,3.7,0.0,0.0,0.0,75.9,Topic 7,75.9
Document 360,0.0,0.0,0.0,0.0,0.0,22.3,40.5,37.2,Topic 6,40.5
Document 361,0.0,0.0,3.0,28.7,0.0,0.0,0.0,68.2,Topic 7,68.2
Document 362,0.0,20.1,0.0,0.0,0.0,29.3,0.0,50.5,Topic 7,50.5
Document 363,0.2,0.0,0.0,0.0,0.0,0.0,3.2,96.5,Topic 7,96.5
Document 364,35.8,19.5,0.0,0.0,0.0,0.0,0.0,44.7,Topic 7,44.7
Document 365,42.9,0.0,0.0,0.0,31.1,0.0,0.0,25.9,Topic 0,42.9
Document 366,0.0,21.2,0.0,0.0,0.0,0.0,0.0,78.8,Topic 7,78.8
Document 367,15.1,0.0,0.0,13.4,0.0,0.0,0.0,71.5,Topic 7,71.5
Document 368,0.0,0.0,18.8,0.0,20.1,13.2,0.0,47.9,Topic 7,47.9
Document 369,11.9,0.0,0.0,0.0,0.0,0.0,0.0,88.1,Topic 7,88.1
Document 370,40.7,0.0,0.0,0.0,0.0,0.0,0.0,59.3,Topic 7,59.3
Document 371,0.1,0.0,0.0,0.0,37.8,2.0,18.5,41.6,Topic 7,41.6
Document 372,0.0,3.7,0.0,0.0,45.8,0.0,0.0,50.5,Topic 7,50.5
Document 373,0.0,0.0,0.0,0.0,0.0,0.0,0.5,99.5,Topic 7,99.5
Document 374,0.0,7.8,0.0,22.1,0.0,0.0,1.4,68.6,Topic 7,68.6
Document 375,3.2,34.4,0.0,1.4,0.0,0.0,0.0,60.9,Topic 7,60.9
Document 376,6.3,18.7,23.4,0.0,13.7,0.0,2.1,35.9,Topic 7,35.9
Document 377,0.0,27.1,0.0,0.0,0.0,0.0,34.8,38.1,Topic 7,38.1
Document 378,0.0,0.1,7.2,0.0,35.2,0.1,25.8,31.6,Topic 4,35.2
Document 379,0.0,0.0,6.3,13.1,0.0,0.0,24.9,55.7,Topic 7,55.7
Document 380,18.0,0.0,0.0,0.0,7.2,16.8,0.0,58.0,Topic 7,58.0
Document 381,0.0,0.0,0.0,38.9,27.1,0.0,0.0,33.9,Topic 3,38.9
Document 382,41.8,0.0,0.0,0.0,0.0,0.0,0.0,58.2,Topic 7,58.2
Document 383,0.0,0.0,0.0,0.0,6.9,0.0,24.1,68.9,Topic 7,68.9
Document 384,0.0,2.7,46.7,0.7,0.0,0.0,5.2,44.7,Topic 2,46.7
Document 385,0.0,22.4,0.0,3.2,0.0,0.0,0.0,74.3,Topic 7,74.3
Document 386,0.0,0.0,0.0,26.1,0.0,0.0,0.0,73.9,Topic 7,73.9
Document 387,0.0,11.4,30.7,0.0,14.9,0.0,0.0,43.0,Topic 7,43.0
Document 388,0.0,20.2,0.0,0.0,0.0,0.0,28.9,50.9,Topic 7,50.9
Document 389,0.0,14.2,0.1,7.1,25.4,0.0,0.0,53.1,Topic 7,53.1
Document 390,0.0,0.0,0.6,0.0,38.2,0.0,0.0,61.2,Topic 7,61.2
Document 391,0.0,0.0,8.0,0.0,22.1,0.0,0.0,69.9,Topic 7,69.9
Document 392,0.1,67.0,0.0,0.0,0.0,16.4,0.0,16.5,Topic 1,67.0
Document 393,18.4,0.0,0.0,0.0,0.0,0.2,12.1,69.2,Topic 7,69.2
Document 394,0.0,0.0,0.0,9.3,36.3,0.0,0.0,54.4,Topic 7,54.4
Document 395,0.4,0.0,26.8,0.0,0.0,0.0,16.4,56.4,Topic 7,56.4
Document 396,0.0,0.0,0.0,0.0,4.7,43.8,8.7,42.7,Topic 5,43.8
Document 397,30.2,0.0,0.0,0.0,9.7,0.0,0.0,60.0,Topic 7,60.0
Document 398,0.0,0.0,12.4,0.0,0.0,0.0,0.0,87.6,Topic 7,87.6
Document 399,0.0,0.0,0.0,0.0,12.2,0.0,6.3,81.5,Topic 7,81.5
Document 400,0.0,0.0,0.0,0.0,15.1,0.0,13.9,70.9,Topic 7,70.9
Document 401,28.9,0.0,9.6,0.0,0.0,0.0,0.0,61.5,Topic 7,61.5
Document 402,0.0,9.9,0.0,0.0,0.0,3.0,0.0,87.1,Topic 7,87.1
Document 403,0.0,0.0,0.0,0.0,0.0,0.0,5.5,94.4,Topic 7,94.4
Document 404,9.8,0.0,22.6,0.0,0.0,0.0,0.0,67.5,Topic 7,67.5
Document 405,0.0,0.0,0.0,0.0,0.0,39.5,0.0,60.5,Topic 7,60.5
Document 406,4.8,0.0,0.0,0.0,0.0,0.0,69.4,25.7,Topic 6,69.4
Document 407,0.0,0.0,0.0,0.0,20.0,4.7,0.0,75.3,Topic 7,75.3
Document 408,11.3,0.0,0.0,8.0,0.0,0.0,16.4,64.3,Topic 7,64.3
Document 409,0.0,11.4,6.1,0.0,0.0,0.0,10.1,72.4,Topic 7,72.4
Document 410,34.4,0.0,0.0,0.0,0.0,0.0,10.3,55.3,Topic 7,55.3
Document 411,0.0,8.4,0.0,0.0,15.7,0.0,31.3,44.6,Topic 7,44.6
Document 412,0.0,0.0,0.0,6.0,29.9,26.6,10.2,27.2,Topic 4,29.9
Document 413,0.0,0.0,0.1,0.0,0.0,0.0,6.4,93.5,Topic 7,93.5
Document 414,0.0,0.0,26.2,0.0,18.1,23.6,0.0,32.0,Topic 7,32.0
Document 415,0.0,0.0,0.0,0.0,0.0,24.4,0.0,75.6,Topic 7,75.6
Document 416,19.8,0.0,0.0,0.0,0.0,47.3,0.0,32.8,Topic 5,47.3
Document 417,4.3,0.0,0.0,62.8,0.0,0.0,0.1,32.8,Topic 3,62.8
Document 418,0.0,0.0,0.0,0.0,14.5,21.9,0.0,63.5,Topic 7,63.5
Document 419,39.7,0.0,0.0,0.0,0.0,0.1,0.0,60.2,Topic 7,60.2
Document 420,0.0,0.0,0.0,0.0,0.0,33.0,0.0,67.0,Topic 7,67.0
Document 421,0.0,0.0,0.0,29.7,0.0,0.0,0.0,70.2,Topic 7,70.2
Document 422,11.8,0.0,0.0,0.0,0.0,15.0,0.0,73.2,Topic 7,73.2
Document 423,24.7,0.0,1.0,13.4,0.0,0.0,0.0,60.9,Topic 7,60.9
Document 424,0.0,0.0,0.0,15.9,0.0,5.9,0.0,78.1,Topic 7,78.1
Document 425,24.2,0.0,0.0,30.7,0.0,0.0,28.7,16.4,Topic 3,30.7
Document 426,0.0,0.0,36.3,18.0,0.0,3.3,0.0,42.4,Topic 7,42.4
Document 427,0.0,52.1,10.7,7.4,2.3,0.0,0.0,27.6,Topic 1,52.1
Document 428,19.5,25.8,0.0,0.0,0.0,33.7,0.0,20.9,Topic 5,33.7
Document 429,0.0,0.0,0.0,0.0,24.3,0.1,0.0,75.6,Topic 7,75.6
Document 430,0.0,8.3,0.0,21.5,0.0,9.2,9.0,52.0,Topic 7,52.0
Document 431,16.9,0.1,0.0,83.0,0.0,0.0,0.0,0.0,Topic 3,83.0
Document 432,55.6,0.0,0.0,0.0,0.0,9.2,0.0,35.2,Topic 0,55.6
Document 433,33.3,0.0,5.4,0.0,0.0,30.2,0.0,31.1,Topic 0,33.3
Document 434,0.0,0.0,0.0,0.0,39.0,0.0,0.0,61.0,Topic 7,61.0
Document 435,0.0,0.0,18.3,0.0,22.9,0.0,0.0,58.8,Topic 7,58.8
Document 436,17.3,0.0,0.0,4.3,0.0,31.3,0.0,47.1,Topic 7,47.1
Document 437,0.0,58.9,0.0,0.0,0.1,41.0,0.0,0.0,Topic 1,58.9
Document 438,0.0,0.0,25.5,0.0,13.5,0.0,0.0,61.0,Topic 7,61.0
Document 439,0.0,0.0,26.8,2.1,0.0,3.1,15.9,52.1,Topic 7,52.1
Document 440,0.1,0.0,0.0,0.0,0.0,0.0,50.3,49.5,Topic 6,50.3
Document 441,0.0,0.0,15.2,25.7,0.0,0.0,0.0,59.0,Topic 7,59.0
Document 442,18.8,0.0,0.0,0.0,0.0,28.8,0.0,52.4,Topic 7,52.4
Document 443,0.0,0.0,56.4,0.0,0.0,0.6,0.0,42.9,Topic 2,56.4
Document 444,0.0,0.0,0.0,0.0,14.6,0.0,11.8,73.6,Topic 7,73.6
Document 445,33.6,0.0,0.0,0.0,0.0,0.0,10.8,55.5,Topic 7,55.5
Document 446,0.0,0.0,0.0,0.0,34.1,0.0,5.0,60.9,Topic 7,60.9
Document 447,45.3,1.1,0.7,0.1,0.0,0.0,0.0,52.8,Topic 7,52.8
Document 448,0.0,10.9,0.0,0.0,14.3,31.7,12.8,30.4,Topic 5,31.7
Document 449,0.9,0.0,0.0,11.1,0.0,0.0,51.3,36.7,Topic 6,51.3
Document 450,23.3,15.1,0.0,2.4,0.0,9.7,0.0,49.5,Topic 7,49.5
Document 451,0.0,2.6,0.0,52.6,0.0,0.0,12.4,32.4,Topic 3,52.6
Document 452,0.0,0.0,0.0,70.1,0.0,29.8,0.0,0.0,Topic 3,70.1
Document 453,0.0,47.3,0.0,14.8,5.9,11.4,0.0,20.4,Topic 1,47.3
Document 454,0.0,10.1,6.7,0.0,70.7,0.0,0.4,12.1,Topic 4,70.7
Document 455,10.3,0.0,0.0,27.1,0.0,0.0,0.0,62.6,Topic 7,62.6
Document 456,0.0,33.5,0.0,7.4,0.0,0.0,0.0,59.0,Topic 7,59.0
Document 457,0.0,0.0,16.1,0.0,0.0,23.4,0.0,60.5,Topic 7,60.5
Document 458,12.0,36.4,8.2,23.8,0.0,0.0,0.0,19.6,Topic 1,36.4
Document 459,0.0,21.0,0.0,0.0,2.4,0.0,0.0,76.5,Topic 7,76.5
Document 460,0.0,0.0,46.3,0.0,14.3,0.3,11.9,27.3,Topic 2,46.3
Document 461,0.0,8.0,17.5,12.6,23.2,0.0,0.0,38.7,Topic 7,38.7
Document 462,42.8,0.1,0.4,0.0,5.9,0.0,0.0,50.8,Topic 7,50.8
Document 463,0.0,0.0,45.2,0.0,0.0,0.0,0.0,54.8,Topic 7,54.8
Document 464,0.0,0.3,0.2,0.0,0.0,0.1,0.0,99.4,Topic 7,99.4
Document 465,5.8,0.0,0.0,0.0,0.0,0.0,0.0,94.1,Topic 7,94.1
Document 466,13.7,0.0,12.0,0.0,0.0,33.1,9.4,31.9,Topic 5,33.1
Document 467,0.0,5.6,0.0,0.0,48.2,0.0,0.0,46.2,Topic 4,48.2
Document 468,0.0,0.0,62.7,0.0,0.0,0.0,0.0,37.3,Topic 2,62.7
Document 469,0.0,0.0,0.0,0.0,0.0,0.0,34.9,65.1,Topic 7,65.1
Document 470,0.0,0.6,0.0,0.0,47.1,2.0,0.0,50.3,Topic 7,50.3
Document 471,0.2,35.3,0.0,10.8,0.0,0.0,0.0,53.6,Topic 7,53.6
Document 472,0.0,0.0,0.0,0.0,33.1,0.0,0.0,66.9,Topic 7,66.9
Document 473,46.9,13.3,0.0,0.0,0.0,0.0,0.0,39.9,Topic 0,46.9
Document 474,0.0,0.0,0.0,0.0,37.2,0.0,0.0,62.8,Topic 7,62.8
Document 475,0.0,0.0,0.0,0.0,52.6,0.0,0.0,47.4,Topic 4,52.6
Document 476,0.0,34.6,0.0,0.0,0.0,2.5,20.7,42.1,Topic 7,42.1
Document 477,0.0,70.7,0.0,0.0,0.0,0.0,5.4,23.9,Topic 1,70.7
Document 478,52.4,0.0,0.0,0.0,26.8,0.0,0.0,20.7,Topic 0,52.4
Document 479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 480,0.0,0.0,0.0,5.7,0.0,0.0,19.4,74.9,Topic 7,74.9
Document 481,0.0,15.3,0.1,29.3,0.0,17.7,0.0,37.6,Topic 7,37.6
Document 482,0.0,16.7,9.5,0.0,21.4,0.0,0.0,52.3,Topic 7,52.3
Document 483,31.9,9.5,0.0,0.0,0.0,0.0,0.0,58.6,Topic 7,58.6
Document 484,0.0,0.0,0.0,0.0,18.0,0.0,0.0,82.0,Topic 7,82.0
Document 485,0.0,12.8,0.0,0.0,0.0,0.0,0.0,87.2,Topic 7,87.2
Document 486,6.1,3.0,0.0,0.0,22.1,0.0,0.0,68.8,Topic 7,68.8
Document 487,6.0,16.0,9.2,0.0,40.4,0.0,0.1,28.4,Topic 4,40.4
Document 488,0.0,0.0,0.0,28.4,0.0,3.4,0.0,68.2,Topic 7,68.2
Document 489,0.0,17.4,33.1,0.0,1.5,0.0,0.0,48.0,Topic 7,48.0
Document 490,24.0,6.9,0.0,0.0,0.0,0.0,37.8,31.3,Topic 6,37.8
Document 491,0.0,0.2,0.2,1.4,0.0,35.0,55.6,7.6,Topic 6,55.6
Document 492,0.0,0.0,0.0,13.0,0.0,28.1,0.0,58.9,Topic 7,58.9
Document 493,13.2,0.0,25.6,9.1,0.0,0.0,0.0,52.0,Topic 7,52.0
Document 494,0.0,0.0,12.6,0.0,12.4,0.5,2.9,71.6,Topic 7,71.6
Document 495,0.0,0.2,0.1,5.0,4.0,10.9,10.2,69.7,Topic 7,69.7
Document 496,20.6,0.0,0.0,0.0,0.0,0.0,30.7,48.7,Topic 7,48.7
Document 497,0.0,32.3,26.0,0.0,0.1,0.0,0.0,41.6,Topic 7,41.6
Document 498,0.0,0.0,0.0,0.0,69.2,0.0,0.0,30.7,Topic 4,69.2
Document 499,34.1,0.0,0.0,0.0,0.0,0.0,0.0,65.9,Topic 7,65.9
Document 500,0.0,74.0,5.9,0.0,0.0,0.0,11.7,8.3,Topic 1,74.0
Document 501,0.0,0.0,0.0,0.0,0.0,18.5,0.0,81.5,Topic 7,81.5
Document 502,6.3,14.8,0.0,0.0,0.0,0.0,0.0,78.9,Topic 7,78.9
Document 503,4.3,0.0,0.0,0.0,95.4,0.0,0.0,0.3,Topic 4,95.4
Document 504,0.0,0.0,0.0,22.0,0.0,30.0,0.0,47.9,Topic 7,47.9
Document 505,0.0,0.0,0.0,0.0,27.1,12.1,0.0,60.7,Topic 7,60.7
Document 506,12.8,0.0,0.0,0.0,27.9,11.8,19.5,28.0,Topic 7,28.0
Document 507,0.0,20.5,0.0,5.9,0.0,11.0,22.1,40.6,Topic 7,40.6
Document 508,0.0,0.0,0.0,35.9,0.0,0.0,10.6,53.5,Topic 7,53.5
Document 509,21.7,0.0,0.0,0.0,5.7,38.4,0.0,34.2,Topic 5,38.4
Document 510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,Topic 7,99.9
Document 511,0.0,21.5,0.0,44.2,0.0,0.0,0.0,34.2,Topic 3,44.2
Document 512,0.0,5.6,0.0,13.4,0.0,0.0,0.0,81.0,Topic 7,81.0
Document 513,0.0,0.0,18.7,14.9,0.0,3.2,0.0,63.1,Topic 7,63.1
Document 514,0.0,0.0,0.0,0.0,0.0,77.1,0.0,22.8,Topic 5,77.1
Document 515,0.0,0.4,32.2,0.0,0.0,23.4,0.0,44.0,Topic 7,44.0
Document 516,0.0,0.0,23.7,0.0,0.0,0.0,0.0,76.3,Topic 7,76.3
Document 517,0.0,0.1,46.3,0.0,0.0,6.7,0.0,47.0,Topic 7,47.0
Document 518,0.0,0.1,0.0,25.4,0.0,0.0,34.5,40.0,Topic 7,40.0
Document 519,10.4,0.0,10.7,8.9,0.0,0.0,16.5,53.5,Topic 7,53.5
Document 520,0.0,6.7,1.4,9.7,27.5,0.0,0.0,54.6,Topic 7,54.6
Document 521,0.0,0.1,0.0,0.0,20.1,0.0,0.0,79.7,Topic 7,79.7
Document 522,0.0,17.1,3.2,0.0,19.8,0.0,0.0,59.9,Topic 7,59.9
Document 523,12.4,0.0,0.0,0.0,0.0,0.0,0.0,87.6,Topic 7,87.6
Document 524,0.0,0.0,0.0,0.0,28.6,0.0,0.0,71.4,Topic 7,71.4
Document 525,0.0,0.0,0.0,0.0,0.0,0.0,76.5,23.5,Topic 6,76.5
Document 526,0.0,0.0,6.0,0.0,0.0,0.0,0.0,93.9,Topic 7,93.9
Document 527,0.0,0.0,0.0,19.1,0.0,0.0,29.5,51.4,Topic 7,51.4
Document 528,8.7,0.0,40.2,0.0,0.0,0.0,6.2,44.8,Topic 7,44.8
Document 529,0.0,0.0,0.0,10.2,0.0,41.3,2.0,46.5,Topic 7,46.5
Document 530,0.0,28.7,0.0,40.9,0.0,0.0,0.0,30.4,Topic 3,40.9
Document 531,0.0,0.0,8.4,0.0,0.0,5.2,0.0,86.4,Topic 7,86.4
Document 532,0.0,0.0,0.0,5.4,0.0,0.0,0.0,94.6,Topic 7,94.6
Document 533,0.0,0.0,0.0,17.2,0.0,29.7,5.5,47.5,Topic 7,47.5
Document 534,11.5,40.2,0.0,0.0,0.0,0.0,0.0,48.3,Topic 7,48.3
Document 535,0.0,0.0,0.0,40.5,0.0,0.0,0.0,59.4,Topic 7,59.4
Document 536,30.8,19.9,10.0,0.0,0.0,0.0,0.0,39.3,Topic 7,39.3
Document 537,0.0,0.1,2.8,0.0,0.0,0.0,29.8,67.3,Topic 7,67.3
Document 538,11.8,0.0,39.6,8.0,0.0,0.0,11.7,28.7,Topic 2,39.6
Document 539,0.0,18.3,0.0,28.3,0.0,0.0,0.0,53.4,Topic 7,53.4
Document 540,25.8,0.0,0.0,0.0,0.0,0.0,30.1,44.1,Topic 7,44.1
Document 541,9.1,0.0,0.0,0.0,0.0,6.9,18.3,65.7,Topic 7,65.7
Document 542,22.5,0.0,52.2,0.0,0.0,0.0,0.0,25.2,Topic 2,52.2
Document 543,0.0,0.0,13.1,0.0,0.0,35.6,0.0,51.3,Topic 7,51.3
Document 544,0.0,0.0,6.5,0.0,23.0,2.4,0.0,68.0,Topic 7,68.0
Document 545,0.0,9.7,17.5,15.9,0.0,22.4,0.0,34.5,Topic 7,34.5
Document 546,14.0,27.8,0.0,0.0,0.0,0.0,27.1,31.1,Topic 7,31.1
Document 547,8.3,0.0,0.9,14.8,0.0,0.0,28.5,47.5,Topic 7,47.5
Document 548,12.9,2.2,0.8,0.0,0.0,40.6,14.7,28.7,Topic 5,40.6
Document 549,0.0,7.7,14.3,0.0,18.8,0.0,0.0,59.2,Topic 7,59.2
Document 550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 551,18.0,0.0,0.0,0.0,0.0,45.7,0.0,36.3,Topic 5,45.7
Document 552,0.0,0.0,0.0,0.0,0.0,0.0,6.5,93.4,Topic 7,93.4
Document 553,0.0,0.0,0.0,19.7,0.0,0.0,0.0,80.3,Topic 7,80.3
Document 554,18.4,17.7,0.0,0.0,0.0,0.0,0.0,63.9,Topic 7,63.9
Document 555,0.0,0.0,0.0,0.0,0.0,26.3,0.0,73.7,Topic 7,73.7
Document 556,0.0,0.0,0.0,0.0,0.0,53.7,9.7,36.6,Topic 5,53.7
Document 557,0.0,22.8,7.0,0.0,0.0,0.0,0.0,70.1,Topic 7,70.1
Document 558,48.4,0.0,0.0,0.0,0.0,0.0,0.0,51.5,Topic 7,51.5
Document 559,0.0,16.1,0.0,14.3,0.0,15.2,19.6,34.7,Topic 7,34.7
Document 560,29.8,0.0,0.0,0.0,6.6,17.9,0.0,45.7,Topic 7,45.7
Document 561,32.8,0.2,0.0,0.0,0.0,32.8,0.0,34.2,Topic 7,34.2
Document 562,0.0,0.0,21.6,0.0,28.1,0.0,0.0,50.3,Topic 7,50.3
Document 563,0.0,0.0,36.5,10.2,0.0,0.0,0.0,53.3,Topic 7,53.3
Document 564,14.5,31.3,0.0,18.0,0.0,0.0,8.0,28.2,Topic 1,31.3
Document 565,0.0,83.6,0.0,3.1,0.0,0.0,0.0,13.2,Topic 1,83.6
Document 566,0.0,39.1,0.0,0.0,0.0,36.4,0.0,24.5,Topic 1,39.1
Document 567,1.3,0.0,0.0,0.0,0.0,0.2,18.3,80.2,Topic 7,80.2
Document 568,0.0,20.2,0.0,0.0,0.0,36.8,0.0,42.9,Topic 7,42.9
Document 569,7.2,0.0,51.0,0.0,0.0,0.0,0.0,41.8,Topic 2,51.0
Document 570,7.6,0.0,22.3,0.0,0.0,20.8,0.0,49.2,Topic 7,49.2
Document 571,16.4,0.0,25.7,0.0,0.0,0.0,4.9,53.0,Topic 7,53.0
Document 572,5.6,3.8,10.0,16.8,0.0,0.0,0.0,63.8,Topic 7,63.8
Document 573,0.0,17.2,0.0,0.0,0.0,37.2,0.0,45.5,Topic 7,45.5
Document 574,0.0,0.0,36.7,0.0,0.2,0.0,9.6,53.5,Topic 7,53.5
Document 575,0.0,17.8,0.0,0.0,0.0,21.8,28.8,31.6,Topic 7,31.6
Document 576,0.0,0.0,0.0,18.4,7.9,0.0,0.0,73.7,Topic 7,73.7
Document 577,0.0,0.0,0.0,41.6,0.0,0.0,10.5,47.9,Topic 7,47.9
Document 578,18.6,0.0,0.0,0.0,11.2,0.0,7.6,62.6,Topic 7,62.6
Document 579,0.0,20.2,9.3,0.0,7.0,0.0,0.0,63.4,Topic 7,63.4
Document 580,0.0,0.0,29.2,0.0,0.0,0.0,0.0,70.8,Topic 7,70.8
Document 581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 582,0.0,0.2,0.0,0.0,0.0,44.6,0.0,55.2,Topic 7,55.2
Document 583,0.0,0.0,0.0,24.0,4.0,0.0,18.5,53.5,Topic 7,53.5
Document 584,13.7,0.0,0.0,0.0,52.5,0.0,0.0,33.8,Topic 4,52.5
Document 585,36.5,18.5,0.0,0.0,0.0,0.0,0.0,45.0,Topic 7,45.0
Document 586,0.0,0.0,0.0,7.7,0.0,13.4,0.0,78.8,Topic 7,78.8
Document 587,0.0,3.9,0.0,20.8,0.0,0.0,18.0,57.4,Topic 7,57.4
Document 588,0.0,8.9,31.6,0.0,0.0,0.0,15.5,44.0,Topic 7,44.0
Document 589,0.0,0.0,0.0,0.0,23.3,0.0,0.0,76.7,Topic 7,76.7
Document 590,0.0,0.0,9.2,42.5,0.0,0.0,0.0,48.2,Topic 7,48.2
