,university,relationships,break ups,divorce,wedding,death,family,friendship,Dominant_Topic,Topic_Probability
Document 295,4.6,0.0,0.0,26.7,27.0,0.0,0.0,41.6,Topic 7,41.6
Document 296,0.0,0.0,18.9,2.7,0.0,30.8,4.6,43.0,Topic 7,43.0
Document 297,0.0,0.0,0.0,17.0,0.0,13.5,0.0,69.5,Topic 7,69.5
Document 298,4.9,0.0,0.0,22.0,0.0,0.0,0.0,73.1,Topic 7,73.1
Document 299,0.0,0.0,0.0,0.0,22.2,0.0,9.6,68.2,Topic 7,68.2
Document 300,0.0,0.0,0.0,0.0,12.9,46.9,0.6,39.6,Topic 5,46.9
Document 301,0.0,0.0,0.0,14.4,0.0,0.0,4.2,81.4,Topic 7,81.4
Document 302,0.0,0.0,0.0,0.0,0.0,39.3,0.0,60.7,Topic 7,60.7
Document 303,0.0,0.0,0.0,0.0,0.0,27.0,11.0,61.9,Topic 7,61.9
Document 304,0.0,0.0,0.0,43.9,0.0,0.0,0.0,56.1,Topic 7,56.1
Document 305,0.0,0.0,28.1,12.4,0.0,27.0,0.0,32.5,Topic 7,32.5
Document 306,0.0,0.0,0.0,26.8,0.0,0.0,0.0,73.2,Topic 7,73.2
Document 307,0.0,0.0,1.7,0.0,0.0,21.4,0.0,76.9,Topic 7,76.9
Document 308,0.0,9.1,0.0,0.0,0.0,0.0,10.6,80.3,Topic 7,80.3
Document 309,0.0,0.0,20.6,0.0,0.0,51.9,0.0,27.5,Topic 5,51.9
Document 310,0.0,5.9,0.0,0.0,0.0,24.0,20.9,49.3,Topic 7,49.3
Document 311,0.0,0.0,0.0,0.0,0.0,0.0,61.3,38.7,Topic 6,61.3
Document 312,0.0,0.0,11.4,0.0,0.0,0.0,37.3,51.3,Topic 7,51.3
Document 313,0.0,0.0,11.9,0.0,0.0,0.0,0.0,88.0,Topic 7,88.0
Document 314,3.4,1.8,0.0,0.0,16.7,0.0,0.0,78.1,Topic 7,78.1
Document 315,14.7,0.0,0.9,0.0,9.7,0.0,5.2,69.5,Topic 7,69.5
Document 316,0.0,20.5,0.0,5.1,0.0,0.0,60.9,13.5,Topic 6,60.9
Document 317,15.7,0.0,25.7,0.0,0.0,0.0,0.0,58.5,Topic 7,58.5
Document 318,0.0,1.9,0.0,0.0,0.0,36.7,0.0,61.3,Topic 7,61.3
Document 319,0.0,0.0,5.5,0.0,22.3,10.4,0.0,61.7,Topic 7,61.7
Document 320,0.0,0.0,0.0,0.0,0.0,0.0,50.2,49.8,Topic 6,50.2
Document 321,0.0,14.9,0.0,0.0,54.9,0.0,0.0,30.1,Topic 4,54.9
Document 322,0.0,0.0,41.7,0.0,0.0,0.0,0.0,58.3,Topic 7,58.3
Document 323,0.0,0.0,17.6,2.8,0.0,31.1,0.0,48.5,Topic 7,48.5
Document 324,0.0,0.0,0.0,0.0,0.0,16.7,36.9,46.3,Topic 7,46.3
Document 325,0.0,0.0,37.7,0.0,0.0,0.0,0.0,62.2,Topic 7,62.2
Document 326,0.0,0.0,0.0,0.0,0.0,14.1,3.1,82.7,Topic 7,82.7
Document 327,0.0,0.0,0.0,0.0,16.7,21.8,43.6,18.0,Topic 6,43.6
Document 328,0.0,46.2,26.4,0.0,8.0,0.0,0.1,19.2,Topic 1,46.2
Document 329,0.0,0.0,6.5,0.0,0.0,0.0,3.1,90.4,Topic 7,90.4
Document 330,0.0,0.1,0.0,0.0,0.0,36.9,62.8,0.1,Topic 6,62.8
Document 331,24.9,0.0,0.1,40.4,0.0,0.0,0.0,34.5,Topic 3,40.4
Document 332,0.0,33.6,7.9,0.0,0.0,4.0,0.0,54.6,Topic 7,54.6
Document 333,18.0,0.0,0.0,0.0,33.9,0.0,12.2,35.8,Topic 7,35.8
Document 334,0.0,6.9,6.3,18.3,2.8,0.0,0.0,65.8,Topic 7,65.8
Document 335,28.6,9.6,12.2,0.0,0.0,0.0,1.2,48.4,Topic 7,48.4
Document 336,0.0,6.7,5.3,0.0,0.0,25.1,0.0,62.8,Topic 7,62.8
Document 337,0.0,0.0,0.0,0.0,30.1,0.0,69.9,0.0,Topic 6,69.9
Document 338,0.0,0.0,0.2,19.2,23.0,0.0,25.2,32.3,Topic 7,32.3
Document 339,0.0,0.0,0.0,27.2,9.7,14.2,0.0,48.9,Topic 7,48.9
Document 340,5.7,0.0,24.6,0.0,0.0,0.0,28.6,41.1,Topic 7,41.1
Document 341,0.0,0.0,0.0,0.0,0.0,0.0,63.3,36.6,Topic 6,63.3
Document 342,49.7,9.0,0.0,0.0,0.0,0.0,0.0,41.3,Topic 0,49.7
Document 343,0.0,9.6,0.0,0.0,15.8,33.6,0.0,41.0,Topic 7,41.0
Document 344,0.0,0.0,0.0,0.0,0.0,33.8,9.2,56.9,Topic 7,56.9
Document 345,0.0,0.0,0.0,0.0,0.0,22.8,19.6,57.6,Topic 7,57.6
Document 346,10.6,0.0,0.0,12.9,0.0,11.8,0.0,64.7,Topic 7,64.7
Document 347,38.4,0.0,0.0,0.0,0.1,0.0,2.4,59.0,Topic 7,59.0
Document 348,34.9,0.0,0.0,0.0,0.0,0.0,0.0,65.1,Topic 7,65.1
Document 349,20.2,0.0,0.0,0.0,31.4,0.0,0.0,48.3,Topic 7,48.3
Document 350,0.0,0.7,2.2,0.0,2.1,27.5,0.0,67.5,Topic 7,67.5
Document 351,0.0,0.7,31.2,0.0,0.0,21.5,0.0,46.6,Topic 7,46.6
Document 352,0.0,0.0,0.0,0.0,29.0,0.0,11.7,59.2,Topic 7,59.2
Document 353,0.0,32.4,0.0,0.0,21.1,0.0,0.0,46.4,Topic 7,46.4
Document 354,3.4,57.6,0.0,0.0,0.0,0.0,0.0,39.1,Topic 1,57.6
Document 355,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,Topic 3,99.9
Document 356,68.0,0.0,8.9,0.0,0.0,0.0,0.0,23.1,Topic 0,68.0
Document 357,0.0,0.0,6.5,0.0,32.6,21.1,3.3,36.6,Topic 7,36.6
Document 358,23.7,0.0,10.5,0.0,0.0,0.0,13.0,52.8,Topic 7,52.8
Document 359,0.1,0.0,5.2,0.0,0.0,0.0,0.0,94.7,Topic 7,94.7
Document 360,0.0,0.0,10.7,18.1,0.0,20.3,21.7,29.2,Topic 7,29.2
Document 361,33.9,0.0,0.0,0.0,0.0,0.0,0.0,66.1,Topic 7,66.1
Document 362,0.0,0.0,0.0,0.0,0.0,31.5,0.4,68.1,Topic 7,68.1
Document 363,0.0,27.9,0.0,0.0,0.0,0.2,0.0,71.8,Topic 7,71.8
Document 364,0.0,32.0,36.8,0.0,0.0,0.0,0.0,31.1,Topic 2,36.8
Document 365,0.0,0.0,54.0,0.0,0.0,0.0,0.0,45.9,Topic 2,54.0
Document 366,29.3,0.0,0.0,0.0,0.0,0.0,0.0,70.7,Topic 7,70.7
Document 367,20.1,0.0,0.0,0.0,11.6,6.6,0.0,61.8,Topic 7,61.8
Document 368,0.0,3.6,0.0,8.3,19.3,16.6,0.0,52.1,Topic 7,52.1
Document 369,0.0,0.0,12.4,0.0,0.0,0.0,0.0,87.5,Topic 7,87.5
Document 370,0.0,0.0,37.8,0.0,0.0,0.0,0.0,62.1,Topic 7,62.1
Document 371,33.4,0.0,0.0,0.0,0.0,25.4,0.0,41.2,Topic 7,41.2
Document 372,0.1,0.0,0.0,10.7,37.1,0.0,0.0,52.0,Topic 7,52.0
Document 373,0.0,0.0,0.0,0.0,0.0,0.0,0.3,99.7,Topic 7,99.7
Document 374,0.0,0.0,0.0,18.7,0.0,0.0,13.9,67.3,Topic 7,67.3
Document 375,0.0,0.0,17.0,26.4,0.1,0.0,0.0,56.4,Topic 7,56.4
Document 376,0.0,31.3,0.0,0.0,9.2,0.9,20.0,38.7,Topic 7,38.7
Document 377,0.0,25.9,0.0,0.0,6.8,0.0,27.1,40.1,Topic 7,40.1
Document 378,0.2,2.1,59.7,0.2,0.0,0.0,17.9,19.9,Topic 2,59.7
Document 379,33.5,0.0,0.0,16.8,0.0,0.0,0.0,49.6,Topic 7,49.6
Document 380,0.0,0.0,11.9,0.0,18.8,5.3,1.5,62.5,Topic 7,62.5
Document 381,0.0,0.0,0.0,29.5,0.0,0.0,18.5,52.0,Topic 7,52.0
Document 382,0.0,0.0,11.5,0.0,35.5,0.0,0.0,52.9,Topic 7,52.9
Document 383,0.0,0.0,0.0,0.0,25.3,6.2,0.0,68.5,Topic 7,68.5
Document 384,42.7,0.0,20.2,0.0,0.0,0.0,0.0,37.1,Topic 0,42.7
Document 385,0.0,0.0,0.0,0.0,0.0,0.0,25.2,74.8,Topic 7,74.8
Document 386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,Topic 7,99.9
Document 387,0.0,0.0,0.0,17.4,26.6,0.0,8.5,47.5,Topic 7,47.5
Document 388,0.0,0.0,0.0,0.0,0.0,0.0,53.3,46.7,Topic 6,53.3
Document 389,32.0,0.0,0.0,4.1,0.0,0.2,0.0,63.7,Topic 7,63.7
Document 390,0.6,0.0,0.0,0.0,24.6,0.0,13.3,61.4,Topic 7,61.4
Document 391,0.0,26.2,0.0,0.0,0.0,0.0,0.0,73.8,Topic 7,73.8
Document 392,0.0,46.8,0.0,0.0,0.0,24.3,20.7,8.2,Topic 1,46.8
Document 393,0.0,0.0,0.0,0.0,0.0,18.2,13.7,68.0,Topic 7,68.0
Document 394,0.0,0.0,0.0,0.0,36.6,0.0,0.0,63.4,Topic 7,63.4
Document 395,0.0,0.0,15.1,19.8,6.9,0.1,0.0,58.2,Topic 7,58.2
Document 396,0.0,0.0,0.0,0.0,0.0,48.4,14.6,36.9,Topic 5,48.4
Document 397,0.0,2.7,28.9,0.0,0.0,14.7,0.0,53.8,Topic 7,53.8
Document 398,22.5,0.0,0.0,0.0,0.0,0.0,0.0,77.5,Topic 7,77.5
Document 399,0.0,7.3,0.9,11.9,0.0,0.0,2.1,77.8,Topic 7,77.8
Document 400,0.0,0.0,12.8,19.3,0.0,0.0,0.0,68.0,Topic 7,68.0
Document 401,3.1,0.0,37.5,0.0,4.7,0.0,0.0,54.6,Topic 7,54.6
Document 402,0.0,16.8,0.0,0.0,0.0,0.0,0.0,83.1,Topic 7,83.1
Document 403,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,Topic 7,90.0
Document 404,24.4,6.6,0.0,0.0,0.0,0.0,0.0,68.9,Topic 7,68.9
Document 405,12.1,0.0,0.0,0.0,0.0,35.3,0.0,52.6,Topic 7,52.6
Document 406,0.0,0.0,21.8,33.2,0.0,0.0,23.3,21.6,Topic 3,33.2
Document 407,0.0,0.0,0.0,0.0,24.8,0.6,0.0,74.6,Topic 7,74.6
Document 408,10.3,0.0,0.0,0.0,20.6,0.0,0.0,69.1,Topic 7,69.1
Document 409,0.0,0.0,0.0,0.0,18.3,0.0,17.6,64.0,Topic 7,64.0
Document 410,0.0,0.0,44.5,0.0,0.0,0.0,0.0,55.5,Topic 7,55.5
Document 411,0.0,29.9,0.0,27.3,0.0,0.0,7.8,35.0,Topic 7,35.0
Document 412,14.8,14.0,24.4,0.0,0.0,24.9,0.0,21.9,Topic 5,24.9
Document 413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 414,13.2,25.6,0.0,0.0,0.0,27.9,0.0,33.3,Topic 7,33.3
Document 415,0.0,0.0,0.0,0.0,24.4,5.5,0.0,70.1,Topic 7,70.1
Document 416,0.0,0.0,0.0,0.0,12.5,55.2,0.0,32.3,Topic 5,55.2
Document 417,34.6,0.0,16.3,0.0,0.0,0.0,0.7,48.4,Topic 7,48.4
Document 418,0.0,15.4,0.0,0.0,0.0,19.2,0.0,65.3,Topic 7,65.3
Document 419,0.0,0.0,0.0,0.0,0.0,51.8,0.0,48.1,Topic 5,51.8
Document 420,20.7,0.0,0.0,0.0,0.0,12.7,0.0,66.5,Topic 7,66.5
Document 421,0.0,0.0,0.0,19.3,0.0,0.0,0.0,80.6,Topic 7,80.6
Document 422,0.0,0.0,16.7,0.0,0.0,0.1,24.1,59.1,Topic 7,59.1
Document 423,0.0,0.0,5.8,21.6,0.0,12.4,0.0,60.2,Topic 7,60.2
Document 424,15.2,0.0,0.0,0.0,0.0,11.6,0.0,73.2,Topic 7,73.2
Document 425,0.0,0.0,7.9,47.1,11.7,5.0,5.5,22.8,Topic 3,47.1
Document 426,0.0,0.0,0.0,36.7,4.3,6.7,0.0,52.2,Topic 7,52.2
Document 427,7.2,53.8,0.0,0.0,0.0,0.3,2.7,36.0,Topic 1,53.8
Document 428,0.0,13.5,23.8,0.0,0.0,3.7,22.2,36.8,Topic 7,36.8
Document 429,0.0,0.0,0.0,14.6,0.0,24.8,0.1,60.5,Topic 7,60.5
Document 430,13.2,21.2,0.0,0.0,0.0,3.5,21.1,41.0,Topic 7,41.0
Document 431,0.1,0.0,8.8,0.0,0.0,0.0,58.8,32.4,Topic 6,58.8
Document 432,0.0,0.0,44.0,0.0,0.0,24.4,0.0,31.6,Topic 2,44.0
Document 433,0.0,0.0,24.0,0.0,4.1,33.0,6.8,32.1,Topic 5,33.0
Document 434,0.0,0.0,0.0,44.6,4.2,0.0,0.0,51.2,Topic 7,51.2
Document 435,44.2,0.0,0.0,0.0,0.0,0.0,0.0,55.8,Topic 7,55.8
Document 436,0.0,0.4,0.0,0.0,0.0,49.3,0.0,50.3,Topic 7,50.3
Document 437,0.0,84.6,0.0,0.0,0.0,15.3,0.0,0.0,Topic 1,84.6
Document 438,36.8,0.0,0.0,0.0,0.0,0.0,0.0,63.2,Topic 7,63.2
Document 439,0.0,0.0,0.0,0.0,29.9,0.0,11.3,58.7,Topic 7,58.7
Document 440,17.6,0.0,0.1,12.4,0.0,0.0,19.2,50.6,Topic 7,50.6
Document 441,13.8,10.7,0.0,14.9,0.0,0.0,0.0,60.6,Topic 7,60.6
Document 442,3.9,0.0,22.6,3.6,0.0,22.7,0.0,47.2,Topic 7,47.2
Document 443,34.9,0.0,0.0,0.0,0.1,65.0,0.0,0.0,Topic 5,65.0
Document 444,0.0,0.0,0.0,0.0,22.5,0.0,2.6,74.8,Topic 7,74.8
Document 445,0.0,0.0,20.0,0.0,0.0,21.4,15.4,43.2,Topic 7,43.2
Document 446,0.1,0.0,31.4,32.2,0.0,0.1,0.0,36.3,Topic 7,36.3
Document 447,0.0,47.6,0.0,0.0,0.0,0.0,0.0,52.4,Topic 7,52.4
Document 448,0.0,40.2,0.0,0.0,20.9,0.0,0.0,38.8,Topic 1,40.2
Document 449,0.0,15.9,0.0,0.0,0.0,0.0,24.1,59.9,Topic 7,59.9
Document 450,0.0,0.0,28.2,0.0,0.0,0.0,16.5,55.2,Topic 7,55.2
Document 451,0.0,55.6,0.0,0.0,0.0,0.0,23.2,21.1,Topic 1,55.6
Document 452,0.0,0.0,0.0,45.8,2.7,1.3,50.1,0.0,Topic 6,50.1
Document 453,0.0,0.0,0.0,0.0,2.8,7.8,62.4,27.0,Topic 6,62.4
Document 454,4.7,7.8,3.1,71.9,0.0,0.0,0.1,12.4,Topic 3,71.9
Document 455,0.0,0.0,0.0,25.1,0.0,0.0,9.0,65.8,Topic 7,65.8
Document 456,0.0,0.0,0.0,0.0,0.0,0.0,35.1,64.9,Topic 7,64.9
Document 457,3.8,0.0,0.0,0.0,0.0,40.8,0.0,55.4,Topic 7,55.4
Document 458,0.0,0.0,24.2,33.4,0.0,0.0,17.1,25.3,Topic 3,33.4
Document 459,0.0,0.0,0.0,0.0,0.0,0.0,24.6,75.4,Topic 7,75.4
Document 460,31.5,1.6,0.0,13.7,26.6,0.0,0.0,26.6,Topic 0,31.5
Document 461,0.0,0.0,0.0,34.0,6.9,2.4,21.9,34.8,Topic 7,34.8
Document 462,0.1,10.4,31.6,0.0,0.0,0.0,0.0,57.8,Topic 7,57.8
Document 463,39.0,9.6,0.0,0.0,0.0,0.0,0.1,51.3,Topic 7,51.3
Document 464,0.0,0.0,0.0,0.0,0.0,0.0,0.5,99.4,Topic 7,99.4
Document 465,0.0,0.0,0.0,0.0,0.0,6.0,0.0,94.0,Topic 7,94.0
Document 466,0.0,0.0,28.5,0.0,15.5,15.5,10.3,30.2,Topic 7,30.2
Document 467,0.0,0.0,14.6,42.3,0.0,0.0,0.0,43.1,Topic 7,43.1
Document 468,48.5,0.0,0.0,0.0,0.0,9.6,0.0,41.9,Topic 0,48.5
Document 469,0.0,0.0,0.0,0.0,0.0,0.0,29.1,70.9,Topic 7,70.9
Document 470,0.0,0.0,0.0,22.8,13.4,0.0,0.0,63.7,Topic 7,63.7
Document 471,13.2,0.0,21.6,0.0,0.0,0.0,30.3,34.9,Topic 7,34.9
Document 472,0.0,0.0,2.9,0.0,0.0,0.0,0.0,97.1,Topic 7,97.1
Document 473,0.0,0.0,43.5,0.0,10.1,0.1,10.5,35.8,Topic 2,43.5
Document 474,0.0,0.0,0.0,37.9,0.0,0.0,0.0,62.1,Topic 7,62.1
Document 475,0.0,0.0,0.0,33.2,0.0,0.0,0.0,66.8,Topic 7,66.8
Document 476,0.0,0.0,18.9,0.0,0.0,0.0,46.5,34.6,Topic 6,46.5
Document 477,0.0,16.3,1.3,0.0,0.0,0.0,67.0,15.3,Topic 6,67.0
Document 478,0.0,10.6,57.9,0.0,0.0,4.7,10.1,16.7,Topic 2,57.9
Document 479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 480,19.7,0.0,0.0,0.5,0.0,0.0,15.4,64.4,Topic 7,64.4
Document 481,0.7,0.0,0.0,23.3,26.3,0.2,0.0,49.5,Topic 7,49.5
Document 482,0.0,10.3,0.0,0.0,33.4,0.0,0.1,56.2,Topic 7,56.2
Document 483,0.0,0.0,0.0,0.0,21.7,16.5,0.0,61.7,Topic 7,61.7
Document 484,0.0,0.0,0.0,0.0,23.5,0.0,0.0,76.4,Topic 7,76.4
Document 485,0.0,0.0,0.0,0.0,0.0,12.9,10.1,77.0,Topic 7,77.0
Document 486,0.0,0.0,5.2,23.9,0.0,4.4,4.1,62.4,Topic 7,62.4
Document 487,2.4,23.0,0.0,20.2,0.0,0.0,27.8,26.5,Topic 6,27.8
Document 488,0.0,0.0,2.2,34.4,0.0,4.4,0.0,59.1,Topic 7,59.1
Document 489,24.7,0.0,0.0,0.0,8.9,0.0,14.6,51.8,Topic 7,51.8
Document 490,0.0,0.0,37.8,0.0,0.0,0.0,30.0,32.3,Topic 2,37.8
Document 491,0.0,0.1,0.0,69.3,0.0,15.2,0.1,15.3,Topic 3,69.3
Document 492,0.0,0.0,9.5,0.0,34.6,0.3,0.0,55.6,Topic 7,55.6
Document 493,33.7,0.0,21.1,7.6,0.0,0.0,0.0,37.5,Topic 7,37.5
Document 494,0.0,20.9,0.0,0.0,0.0,0.2,0.0,78.8,Topic 7,78.8
Document 495,0.0,7.2,0.0,10.2,0.0,0.3,17.9,64.3,Topic 7,64.3
Document 496,0.3,0.0,51.3,0.0,0.0,0.0,0.0,48.3,Topic 2,51.3
Document 497,0.0,51.1,0.0,0.0,0.0,0.0,13.8,35.0,Topic 1,51.1
Document 498,0.0,0.0,0.0,0.0,69.1,0.0,0.0,30.9,Topic 4,69.1
Document 499,20.0,0.0,0.0,0.0,0.0,27.3,0.0,52.6,Topic 7,52.6
Document 500,0.0,0.0,0.0,0.0,0.0,0.0,80.3,19.7,Topic 6,80.3
Document 501,0.0,0.0,0.0,0.0,23.9,5.0,0.0,71.1,Topic 7,71.1
Document 502,2.9,0.0,0.0,0.0,0.0,13.5,0.0,83.6,Topic 7,83.6
Document 503,0.1,0.1,0.1,0.1,41.9,57.4,0.1,0.2,Topic 5,57.4
Document 504,13.2,0.0,0.0,0.0,23.6,21.1,0.0,42.1,Topic 7,42.1
Document 505,0.0,0.0,0.0,38.0,8.5,0.1,0.0,53.4,Topic 7,53.4
Document 506,0.0,7.8,30.3,10.3,14.1,0.0,7.4,30.1,Topic 2,30.3
Document 507,1.8,0.0,13.1,1.9,0.0,0.0,47.0,36.2,Topic 6,47.0
Document 508,0.0,0.0,0.0,0.0,35.9,0.0,15.6,48.5,Topic 7,48.5
Document 509,0.0,0.0,34.9,0.0,0.0,32.0,0.0,33.1,Topic 2,34.9
Document 510,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9,Topic 7,99.9
Document 511,0.0,0.0,0.0,56.9,0.0,0.0,0.1,43.0,Topic 3,56.9
Document 512,0.0,4.6,0.0,0.0,12.9,0.0,0.0,82.4,Topic 7,82.4
Document 513,0.0,0.0,18.5,24.9,0.0,0.0,0.0,56.5,Topic 7,56.5
Document 514,0.0,53.5,0.0,0.0,0.0,26.2,0.0,20.2,Topic 1,53.5
Document 515,3.8,55.7,0.7,0.0,0.0,0.0,3.6,36.2,Topic 1,55.7
Document 516,0.0,0.0,21.4,0.0,0.0,0.0,0.0,78.6,Topic 7,78.6
Document 517,0.0,39.8,0.0,0.0,0.0,10.4,0.0,49.8,Topic 7,49.8
Document 518,0.0,0.0,0.0,17.9,0.0,0.0,33.2,48.9,Topic 7,48.9
Document 519,16.6,0.0,6.3,0.0,15.7,0.0,15.4,46.1,Topic 7,46.1
Document 520,4.5,6.1,7.9,0.0,34.4,0.0,0.0,47.1,Topic 7,47.1
Document 521,0.0,0.0,0.0,0.0,0.1,0.0,0.1,99.8,Topic 7,99.8
Document 522,0.0,0.0,0.0,31.6,0.0,8.6,0.0,59.7,Topic 7,59.7
Document 523,0.0,0.0,19.5,0.0,0.0,0.0,0.0,80.5,Topic 7,80.5
Document 524,0.0,0.0,0.0,0.0,26.4,0.0,0.0,73.6,Topic 7,73.6
Document 525,0.0,0.0,0.0,0.0,0.0,0.0,82.5,17.5,Topic 6,82.5
Document 526,0.0,0.0,0.0,20.2,0.0,0.0,0.0,79.8,Topic 7,79.8
Document 527,0.0,0.0,0.0,20.5,0.0,0.0,29.3,50.2,Topic 7,50.2
Document 528,43.9,0.0,0.0,0.0,0.0,16.1,0.0,39.9,Topic 0,43.9
Document 529,14.3,0.0,0.0,0.0,0.0,27.4,0.1,58.2,Topic 7,58.2
Document 530,0.0,0.0,0.0,14.2,0.0,0.0,36.5,49.3,Topic 7,49.3
Document 531,10.4,0.0,0.0,0.0,0.0,0.0,0.0,89.5,Topic 7,89.5
Document 532,18.1,0.0,0.0,0.0,0.0,0.0,0.0,81.9,Topic 7,81.9
Document 533,0.0,0.0,15.3,0.0,7.2,15.9,14.3,47.3,Topic 7,47.3
Document 534,0.0,0.0,0.0,0.0,0.0,0.0,44.3,55.7,Topic 7,55.7
Document 535,33.8,0.0,0.0,0.0,7.5,0.0,0.0,58.7,Topic 7,58.7
Document 536,0.0,0.0,0.0,0.0,0.0,16.6,34.0,49.4,Topic 7,49.4
Document 537,18.4,0.0,0.0,0.0,0.0,2.9,0.0,78.7,Topic 7,78.7
Document 538,3.4,0.0,21.7,0.0,0.0,0.0,29.2,45.6,Topic 7,45.6
Document 539,0.0,0.0,0.0,0.0,0.0,0.0,36.4,63.6,Topic 7,63.6
Document 540,0.0,18.9,25.3,15.1,0.0,0.0,0.0,40.7,Topic 7,40.7
Document 541,0.0,0.0,0.0,0.0,6.1,20.4,0.0,73.5,Topic 7,73.5
Document 542,19.4,0.0,27.7,0.1,16.1,2.0,17.7,16.9,Topic 2,27.7
Document 543,0.0,10.2,0.0,0.0,41.2,0.0,0.0,48.6,Topic 7,48.6
Document 544,0.0,27.1,5.3,0.0,0.0,0.0,0.0,67.6,Topic 7,67.6
Document 545,0.0,0.0,0.0,0.0,24.6,13.6,33.2,28.5,Topic 6,33.2
Document 546,0.0,0.0,11.2,0.0,14.5,0.0,38.4,35.9,Topic 6,38.4
Document 547,0.0,8.4,20.7,16.8,0.0,0.0,9.6,44.4,Topic 7,44.4
Document 548,0.0,0.0,50.0,2.7,0.0,7.7,8.2,31.3,Topic 2,50.0
Document 549,17.9,0.0,0.0,0.0,0.0,22.5,0.0,59.6,Topic 7,59.6
Document 550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Topic 7,100.0
Document 551,0.0,0.0,15.0,0.0,0.0,43.4,0.0,41.6,Topic 5,43.4
Document 552,0.0,27.4,0.0,0.0,0.0,0.0,0.0,72.6,Topic 7,72.6
Document 553,2.7,0.0,0.0,16.0,0.0,0.0,0.0,81.3,Topic 7,81.3
Document 554,0.0,15.3,19.3,0.0,0.0,0.0,0.0,65.4,Topic 7,65.4
Document 555,0.0,0.0,0.0,0.0,0.0,27.1,0.0,72.9,Topic 7,72.9
Document 556,0.0,9.5,4.1,0.0,0.0,50.4,0.6,35.3,Topic 5,50.4
Document 557,7.1,0.0,0.0,0.0,0.0,0.0,15.5,77.5,Topic 7,77.5
Document 558,0.0,0.0,0.1,0.0,0.0,39.9,0.0,59.9,Topic 7,59.9
Document 559,0.0,0.0,18.6,16.2,0.0,0.0,31.4,33.8,Topic 7,33.8
Document 560,0.0,0.0,0.0,0.0,0.0,63.6,0.0,36.4,Topic 5,63.6
Document 561,0.0,0.0,12.2,0.0,0.0,78.5,9.2,0.0,Topic 5,78.5
Document 562,0.0,37.4,0.0,0.0,14.4,6.5,0.0,41.6,Topic 7,41.6
Document 563,7.4,21.9,16.3,0.0,10.4,0.0,0.0,43.9,Topic 7,43.9
Document 564,0.0,0.0,30.4,15.1,0.0,0.0,21.6,32.9,Topic 7,32.9
Document 565,0.0,0.0,0.0,0.0,0.0,0.4,87.2,12.4,Topic 6,87.2
Document 566,0.0,23.2,0.0,0.0,0.0,34.2,20.3,22.3,Topic 5,34.2
Document 567,0.0,6.7,0.0,0.0,0.0,0.0,18.5,74.8,Topic 7,74.8
Document 568,0.0,0.0,0.0,0.0,18.4,24.1,21.6,35.9,Topic 7,35.9
Document 569,30.7,8.7,21.6,0.0,0.0,0.0,0.0,38.9,Topic 7,38.9
Document 570,0.1,15.3,0.0,0.0,0.0,31.0,0.0,53.6,Topic 7,53.6
Document 571,28.7,0.0,0.0,0.0,13.5,0.0,0.0,57.8,Topic 7,57.8
Document 572,0.0,0.0,16.7,10.9,5.5,0.0,0.0,66.9,Topic 7,66.9
Document 573,0.0,0.0,0.0,0.0,16.9,12.7,30.7,39.7,Topic 7,39.7
Document 574,27.9,8.2,0.0,0.0,0.0,0.0,1.3,62.6,Topic 7,62.6
Document 575,0.0,0.0,0.0,0.0,0.0,0.7,51.3,47.9,Topic 6,51.3
Document 576,9.3,0.0,0.0,0.0,12.5,5.7,0.0,72.5,Topic 7,72.5
Document 577,0.0,8.2,0.0,0.0,0.0,0.0,43.5,48.3,Topic 7,48.3
Document 578,3.8,0.0,0.0,17.3,0.0,8.4,0.0,70.5,Topic 7,70.5
Document 579,14.2,0.0,0.0,0.0,9.8,8.5,16.6,50.8,Topic 7,50.8
Document 580,1.1,0.0,0.0,0.0,19.0,0.0,0.0,79.9,Topic 7,79.9
Document 581,0.0,0.0,0.0,0.0,39.8,4.0,0.0,56.1,Topic 7,56.1
Document 582,0.0,0.0,0.0,0.0,0.0,42.7,2.9,54.3,Topic 7,54.3
Document 583,0.0,0.0,6.7,16.9,6.4,0.0,14.8,55.2,Topic 7,55.2
Document 584,0.0,35.7,0.0,9.9,8.0,14.9,2.4,29.0,Topic 1,35.7
Document 585,0.0,0.0,40.2,0.0,0.0,0.0,4.9,54.8,Topic 7,54.8
Document 586,48.2,0.0,22.4,0.0,0.0,0.0,0.0,29.4,Topic 0,48.2
Document 587,0.0,14.1,0.0,13.2,0.0,0.0,17.9,54.9,Topic 7,54.9
Document 588,14.4,0.0,0.0,0.0,0.0,0.0,45.9,39.6,Topic 6,45.9
Document 589,0.0,0.0,0.0,13.5,0.0,0.0,0.0,86.5,Topic 7,86.5
Document 590,45.2,1.3,0.0,0.0,0.0,0.0,0.0,53.6,Topic 7,53.6
