,university,relationships,break ups,divorce,wedding,death,family,friendship
0,1e-06,0.999999,1e-06,1e-06,0.999999,1e-06,0.9999945732309216,0.999999
1,1e-06,1e-06,1e-06,0.999999,2.461334639368863e-05,1e-06,1e-06,1e-06
2,1e-06,0.0003370853352295603,1e-06,0.999999,1e-06,0.999999,0.999999,1e-06
3,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999
4,0.999999,1e-06,1e-06,1e-06,1e-06,1.5124800561472214e-05,0.999999,1e-06
5,1e-06,1e-06,1e-06,0.999999,0.999999,1.5974854434144058e-06,1e-06,1.1796035960106006e-06
6,1e-06,1e-06,1e-06,0.999999,0.012091259603049005,1e-06,1e-06,0.999999
7,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06,0.9999776224260606
8,1e-06,1e-06,1e-06,4.698248329200667e-06,0.999999,0.999999,1e-06,1e-06
9,1e-06,0.999999,1e-06,0.999999,0.999999,8.592487281589922e-06,1e-06,0.999999
10,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06
11,1e-06,0.0002685650331128087,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06
12,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06,0.0008882922922375155
13,0.999999,0.00023270758859765978,1e-06,1e-06,1e-06,1e-06,1.7153475994590437e-06,6.6221630818561005e-06
14,1e-06,3.3436795402001507e-06,0.999999,1e-06,4.2401735252580216e-06,1e-06,1e-06,1e-06
15,1e-06,0.999999,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06
16,0.999999,0.0009091952440857124,1e-06,1e-06,0.999999,0.999999,1e-06,0.999999
17,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
18,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06,6.08012615078273e-06,2.172044542540451e-06
19,6.858643221275375e-06,0.999999,1e-06,1e-06,0.999999,1e-06,1e-06,0.999999
20,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06,0.999999,1e-06
21,0.999999,0.999999,0.999999,1e-06,1e-06,1e-06,0.999999,0.999999
22,1e-06,0.999999,1e-06,0.999999,0.999999,1e-06,0.999999,1e-06
