,university,relationships,break ups,divorce,wedding,death,family,friendship
82,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,0.999999
83,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,0.0006053206719932229
84,4.281332868277509e-06,0.999999,0.999999,1e-06,1e-06,0.999999,1e-06,1e-06
85,1e-06,1e-06,1e-06,0.999999,0.00023491001235984114,1e-06,1e-06,1e-06
86,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
87,0.999999,0.999999,1e-06,1e-06,0.002969464900837963,1e-06,1e-06,0.999999
88,0.999999,5.1546798728682475e-06,1e-06,1e-06,0.0005871193114727725,1e-06,1e-06,4.027815078785486e-06
89,1e-06,1e-06,0.999999,1e-06,0.00032518061871876307,1e-06,1e-06,1e-06
90,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06
91,1e-06,1e-06,1e-06,0.999999,0.0010546849351047863,1e-06,1e-06,1e-06
92,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06
93,0.999999,1.098862749762313e-06,1e-06,1e-06,0.999999,1e-06,0.999999,0.999999
94,0.999999,0.999999,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06
95,7.229050422168575e-05,1e-06,1e-06,1e-06,0.999999,0.999999,0.999999,0.999999
96,1e-06,0.999999,0.999999,1e-06,1e-06,0.999999,0.999999,1e-06
97,1e-06,1e-06,0.999999,1e-06,8.059026360516816e-05,1e-06,0.999999,1e-06
98,0.999999,3.7075868070073827e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999
99,1e-06,0.999999,0.999999,1e-06,0.999999,1e-06,0.999999,0.999999
100,0.999999,3.011878506502855e-05,0.999999,1e-06,0.999999,0.999999,1e-06,1e-06
101,1e-06,1e-06,1e-06,0.999999,1.669860702652744e-05,1e-06,1e-06,1e-06
102,1e-06,0.999999,0.999999,0.999999,0.999999,0.999999,0.999999,1e-06
103,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06,1e-06,1e-06
104,0.999999,1e-06,1e-06,0.999999,0.999999,0.999999,1e-06,0.999999
105,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06,0.999999
106,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999,0.999999
107,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06
108,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999
109,1e-06,0.999999,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06
110,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999
111,1e-06,0.999999,0.999999,0.999999,0.0006957305171138448,0.999999,1e-06,1e-06
112,1e-06,1e-06,1e-06,0.999999,1.18026657849005e-06,1e-06,0.999999,1e-06
113,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,0.999999,1e-06
114,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
115,0.999999,1e-06,1e-06,0.999999,0.0005196787434520247,1e-06,1e-06,1e-06
116,1e-06,1e-06,1e-06,0.999999,5.544266307731123e-06,1e-06,0.999999,0.999999
117,1e-06,2.2760610629979324e-06,1e-06,1e-06,1.6641066611089109e-06,1e-06,1e-06,0.999999
118,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06
119,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06
120,1e-06,1e-06,0.999999,1e-06,0.9990229868620392,1e-06,1e-06,1e-06
121,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999
122,1e-06,2.914228682219198e-06,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06
123,1e-06,1e-06,1e-06,0.999999,0.999999,0.999999,0.999999,0.999999
124,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06,0.999999,1e-06
125,1e-06,0.999999,1e-06,1e-06,1.634542691679281e-06,0.999999,1e-06,1e-06
126,1e-06,0.999999,1e-06,0.999999,0.0001386115496556151,0.999999,1e-06,1e-06
127,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06
128,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999
129,1.0648804488638893e-06,0.999999,1e-06,1e-06,2.1394900669149307e-05,1e-06,0.999999,1e-06
130,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06
131,1e-06,0.999999,1e-06,1e-06,0.0002693252525087935,1e-06,1e-06,1e-06
132,0.999999,0.999999,1e-06,1e-06,1.1542174794883263e-05,1e-06,1e-06,1e-06
133,0.999999,0.999999,1e-06,1e-06,0.999999,0.999999,0.999999,1e-06
134,1e-06,1e-06,1e-06,1e-06,0.006322232359950411,0.999999,1e-06,1e-06
135,0.999999,1e-06,1e-06,1e-06,0.001630241139149606,1e-06,1e-06,1e-06
136,1e-06,1e-06,1e-06,1e-06,1.2600819320770378e-06,0.999999,0.999999,1e-06
137,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,2.5525747777802404e-06
138,1e-06,1e-06,1e-06,0.999999,2.0538991734328603e-05,1e-06,0.999999,1e-06
139,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
140,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06
141,1e-06,0.999999,6.0510865459764105e-05,1e-06,2.492183565462149e-06,0.999999,1e-06,1e-06
142,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,0.999999,0.999999
143,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999
144,0.999999,1e-06,1e-06,1e-06,0.0008041070005227928,1e-06,1e-06,0.999999
145,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,0.999999
146,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999
147,1.7152721329227605e-06,0.999999,0.999999,1e-06,1e-06,0.999999,1e-06,2.303523220601888e-05
148,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06
149,0.999999,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
150,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06
151,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06
152,1e-06,1e-06,0.999999,1e-06,0.0001494678505289949,1e-06,0.999999,1e-06
153,0.999999,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
154,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999
155,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999
156,0.999999,0.999999,1e-06,1e-06,0.00038427201337198533,1e-06,1e-06,1e-06
157,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06
158,0.999999,0.999999,1e-06,1e-06,0.999999,1e-06,1e-06,0.999999
159,1e-06,5.209428943815085e-06,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06
160,0.999999,0.999999,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06
161,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
162,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06
163,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06
164,1e-06,0.999999,1e-06,1e-06,0.0003771891301210921,0.999999,0.999999,1e-06
165,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06
166,1e-06,1e-06,1e-06,1e-06,0.999999,2.9632058484999988e-06,1e-06,1e-06
167,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,4.3054982588849666e-05
168,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06,0.999999
169,1e-06,0.999999,1e-06,0.999999,1e-06,0.999999,0.999999,0.999999
170,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06
171,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06
172,0.999999,1e-06,0.999999,0.999999,1e-06,1e-06,0.999999,1e-06
173,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06
174,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06
175,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06
176,0.999999,1e-06,0.999999,1e-06,0.999999,1e-06,0.999999,1e-06
177,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06
178,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06,0.999999,1e-06
179,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999
180,0.999999,0.999999,1e-06,1e-06,0.999999,1e-06,1e-06,0.999999
181,0.999999,0.999999,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06
182,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,0.999999
183,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999
184,1e-06,0.999999,1e-06,1e-06,0.0006733993854216636,1e-06,1e-06,1e-06
185,1e-06,3.975519497182306e-06,0.999999,1e-06,0.9999975082510251,1e-06,1e-06,8.746226643057814e-06
186,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1.4328106829165245e-05,0.999999
187,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06
188,1.0633589368543373e-06,0.999999,0.999999,1e-06,2.1325006229405706e-06,1e-06,1e-06,1e-06
189,0.999999,1e-06,0.999999,1e-06,1e-06,0.999999,1e-06,1e-06
190,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06
191,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06
192,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06,0.999999,0.999999
193,0.999999,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999
194,1e-06,0.999999,0.999999,1e-06,1e-06,1e-06,1e-06,2.0380098590134e-05
195,0.999999,1e-06,1e-06,0.999999,0.00026226588084706805,1e-06,1e-06,1e-06
196,1e-06,0.999999,1e-06,1e-06,1.585277905671405e-06,1e-06,1e-06,1e-06
197,0.999999,1e-06,0.999999,0.999999,0.0003622031135371563,1.49830814595743e-06,1e-06,1e-06
198,1e-06,0.00010839978515042019,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06
199,1e-06,1e-06,0.999999,1e-06,0.004816441166286647,1e-06,0.999999,1e-06
200,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06,1e-06,1e-06
201,1e-06,0.999999,1e-06,1e-06,0.007053731617239824,1e-06,0.999999,1e-06
202,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06,0.999999,1e-06
203,1e-06,1e-06,0.999999,1e-06,0.0008938204318310143,1e-06,1e-06,1e-06
204,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06
205,1e-06,1e-06,1e-06,1e-06,0.0008716909842661591,0.999999,1e-06,1e-06
206,3.679761075680953e-06,1e-06,1e-06,1e-06,1.1340076179406099e-05,0.999999,0.999999,1e-06
207,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06
208,1e-06,1e-06,1e-06,1e-06,0.0002791782806218842,0.999999,1e-06,1e-06
209,1e-06,3.095485215350052e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06
210,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
211,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
212,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06
213,0.999999,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999
214,8.290923089285823e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06
215,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999
216,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06
217,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999,0.999999
218,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,0.999999
219,0.999999,1e-06,1e-06,1e-06,1.2442721406312976e-05,0.999999,1e-06,0.999999
220,1e-06,1e-06,5.91724480257096e-06,0.999999,1e-06,0.999999,0.999999,0.999999
221,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06
222,1e-06,0.999999,1e-06,1e-06,0.00023836819604787125,1e-06,0.999999,1e-06
223,1e-06,1e-06,0.999999,1e-06,4.11872347467483e-06,0.999999,0.999999,0.999999
224,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
225,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
226,1e-06,0.999999,1e-06,1e-06,1.1558505193432711e-06,1e-06,1e-06,1e-06
227,0.999999,1e-06,1e-06,0.999999,0.013913648903277167,1e-06,1e-06,1e-06
228,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06
229,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,0.999999,0.999999
230,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06,1e-06
231,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06
232,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06
233,1e-06,1e-06,1e-06,1e-06,0.000259534647090823,0.999999,0.999999,0.999999
234,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06
235,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
236,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
237,0.999999,1e-06,0.999999,1e-06,0.0003800241560800904,0.999999,0.999999,1e-06
238,1e-06,1e-06,0.999999,1e-06,0.0013160215709844111,1e-06,1e-06,1e-06
239,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999,0.999999,1e-06
240,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
241,0.999999,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06
242,1.2701302056348697e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
243,0.999999,0.999999,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06
244,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
245,1e-06,2.5876710451713794e-05,0.999999,1e-06,1e-06,1e-06,1e-06,0.999999
246,1e-06,1e-06,1e-06,0.999999,0.00010478544653160133,1e-06,0.999999,1e-06
247,1.1564949552131541e-05,0.999999,1e-06,0.999999,0.0007073873465224047,0.999999,0.999999,0.999999
248,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06,1e-06,8.714311548202421e-06
249,0.999999,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999
250,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999
251,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06,0.999999,0.999999
252,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
253,1e-06,1e-06,0.999999,1e-06,0.0024348712575637164,1e-06,1e-06,1e-06
254,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999
255,1e-06,1e-06,2.9219112401267357e-05,1e-06,1.0006523098942296e-05,0.999999,0.999999,1e-06
256,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
257,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999,0.999999
258,1e-06,1e-06,1e-06,1e-06,0.0002909694147518514,0.999999,1e-06,1e-06
259,1e-06,1e-06,1e-06,0.999999,0.00025814542779142613,0.999999,0.999999,1e-06
260,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,0.999999
261,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,0.999999
262,0.999999,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06,1e-06
263,1e-06,1e-06,1e-06,0.999999,5.2429040917541195e-05,1e-06,1e-06,1e-06
264,1e-06,1e-06,0.999999,1e-06,0.000247960595940114,1e-06,1e-06,1e-06
265,1e-06,0.999999,0.999999,1e-06,1e-06,0.999999,0.999999,1e-06
266,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06
267,0.999999,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,2.788236551198948e-06
268,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06,1e-06
269,1e-06,1e-06,1e-06,0.999999,0.0002673337106386453,1e-06,0.999999,1e-06
270,1e-06,1e-06,1e-06,0.999999,0.999999,0.999999,1e-06,1e-06
271,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06
272,1e-06,0.999999,0.999999,0.999999,0.999999,1e-06,1e-06,1.6129579242779489e-06
273,0.999999,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06
274,1e-06,0.999999,1e-06,0.999999,2.1365127702327775e-06,1e-06,1e-06,1e-06
275,0.999999,1.2895556694854262e-06,1e-06,0.999999,1e-06,1e-06,0.999999,1e-06
276,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06
277,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999
278,1e-06,1e-06,1e-06,1e-06,0.0003637621432312547,1e-06,1e-06,0.999999
279,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999
280,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06
281,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06
282,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06
283,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06
284,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
285,1.1958710841992713e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999
286,1e-06,1e-06,1e-06,1e-06,0.00010393859859511778,1e-06,1e-06,1e-06
287,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06
288,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06
289,3.055459002388893e-06,1.1809715205021449e-06,0.999999,0.999999,0.999999,0.999999,1e-06,1e-06
290,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06
291,0.999999,1e-06,0.999999,0.999999,1e-06,1e-06,1e-06,1e-06
292,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06
293,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,0.999999
294,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
295,1e-06,1e-06,0.999999,1e-06,0.999999,1e-06,0.999999,1e-06
296,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,1e-06,1e-06
297,1e-06,1e-06,0.999999,1e-06,1e-06,0.999999,0.999999,1e-06
298,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999
299,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06,1e-06,0.999999
300,1e-06,1e-06,1e-06,0.999999,6.691038621620541e-05,1e-06,1e-06,1e-06
301,1e-06,1.4652138264583945e-06,1e-06,1e-06,1e-06,1e-06,0.999999,2.133695704625594e-05
302,0.999999,1e-06,0.999999,0.999999,1e-06,1e-06,6.417424896004385e-06,1e-06
303,1e-06,1e-06,1e-06,0.999999,1e-06,1e-06,0.999999,1e-06
304,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
305,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06,1e-06,1e-06
306,1e-06,1e-06,1e-06,0.999999,0.999999,1e-06,1e-06,1e-06
307,1e-06,1.1960425882543938e-06,0.999999,1e-06,1e-06,1e-06,0.999999,1e-06
308,5.720050329921821e-06,1e-06,0.999999,1e-06,0.00037482071431034443,1e-06,0.999999,1e-06
309,1e-06,0.999999,1e-06,0.999999,1e-06,1e-06,0.999999,1e-06
310,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.999999
311,0.999999,1e-06,1e-06,1e-06,0.9993014235210419,1e-06,1e-06,5.1430448866795255e-05
312,0.999999,1e-06,1e-06,1e-06,2.6264276296482493e-06,1e-06,1e-06,1e-06
