,university,relationships,break ups,divorce,wedding,death,family,friendship
Document 253,False,False,True,True,False,True,False,False
Document 254,True,False,False,False,True,False,False,False
Document 255,False,False,False,True,False,True,False,False
Document 256,False,False,True,True,False,False,False,False
Document 257,False,False,False,True,False,True,False,False
Document 258,False,False,True,True,False,True,False,False
Document 259,False,False,False,True,False,True,False,False
Document 260,True,False,False,False,False,False,False,False
Document 261,False,True,False,False,False,False,False,False
Document 262,False,False,False,True,False,True,True,False
Document 263,False,False,True,False,False,False,False,False
Document 264,False,False,False,True,False,True,True,False
Document 265,True,False,False,False,False,True,False,False
Document 266,False,False,False,True,False,True,False,False
Document 267,False,False,False,True,False,True,False,False
Document 268,False,True,True,False,False,True,False,False
Document 269,True,False,False,False,False,True,False,False
Document 270,True,False,False,True,False,False,False,False
Document 271,False,False,False,False,False,True,False,True
Document 272,True,False,False,False,False,True,False,False
Document 273,False,False,False,False,False,True,True,False
Document 274,True,False,False,False,False,True,False,False
Document 275,False,False,False,False,False,True,True,True
Document 276,False,True,False,False,False,True,False,False
Document 277,False,True,False,False,False,False,False,True
Document 278,True,False,True,True,False,False,False,False
Document 279,False,False,False,False,False,True,True,False
Document 280,False,False,False,False,False,True,True,False
Document 281,False,False,True,False,False,True,False,False
Document 282,True,False,False,False,False,False,True,False
Document 283,False,False,False,True,False,True,False,False
Document 284,True,False,False,False,False,True,True,False
Document 285,False,False,False,False,False,True,False,True
Document 286,False,False,False,False,False,True,False,True
Document 287,False,False,False,False,False,True,False,False
Document 288,False,False,True,False,False,True,False,False
Document 289,False,False,False,False,False,False,True,False
Document 290,False,False,True,False,False,True,False,False
Document 291,False,False,True,False,False,False,True,False
Document 292,True,False,False,False,False,True,False,False
Document 293,False,False,False,False,False,True,False,True
Document 294,True,False,False,False,False,True,False,False
Document 295,True,False,False,True,False,True,False,False
Document 296,False,False,True,False,False,True,False,False
Document 297,True,False,False,False,False,True,False,False
Document 298,False,False,False,False,False,True,False,True
Document 299,False,False,False,False,False,True,False,True
Document 300,False,False,True,False,False,True,False,False
Document 301,False,False,False,False,False,True,False,True
Document 302,False,False,True,False,False,True,False,False
Document 303,True,False,False,False,False,True,False,False
Document 304,True,False,False,False,False,True,False,False
Document 305,False,False,True,False,True,True,False,False
Document 306,True,False,False,False,False,True,False,False
Document 307,False,False,True,False,False,True,False,False
Document 308,False,False,False,False,False,True,True,True
Document 309,False,False,True,False,False,False,False,False
Document 310,False,False,False,False,True,False,False,False
Document 311,False,False,False,False,False,True,True,False
Document 312,True,False,False,False,False,True,False,False
Document 313,False,False,False,False,False,True,False,True
Document 314,False,False,False,False,False,True,False,True
Document 315,False,False,False,False,False,True,False,False
Document 316,True,True,False,False,False,False,True,False
Document 317,False,True,False,False,False,True,True,False
Document 318,False,False,False,False,False,True,False,False
Document 319,False,False,True,False,False,True,False,True
Document 320,False,False,False,False,False,True,True,False
Document 321,True,True,False,True,False,False,False,False
Document 322,False,False,True,False,False,True,False,False
Document 323,False,False,True,False,False,True,False,False
Document 324,False,False,True,False,True,False,False,False
Document 325,False,True,False,False,False,True,False,False
Document 326,False,True,False,False,False,True,False,True
Document 327,False,False,False,False,True,False,False,False
Document 328,False,False,True,False,True,False,False,False
Document 329,False,False,False,False,False,True,False,False
Document 330,True,False,False,False,False,False,False,False
Document 331,False,False,False,False,True,False,False,False
Document 332,True,False,False,False,False,True,False,False
Document 333,False,False,False,True,False,False,True,False
Document 334,False,True,False,False,False,True,False,False
Document 335,True,False,False,False,False,True,False,False
Document 336,False,False,False,False,False,True,False,True
Document 337,False,False,False,False,False,False,True,False
Document 338,True,False,False,False,False,False,True,False
Document 339,True,False,False,False,False,False,False,False
Document 340,True,False,False,False,False,False,False,False
Document 341,False,True,False,False,False,False,True,False
Document 342,False,False,False,True,False,False,False,False
Document 343,False,False,True,True,False,False,False,False
Document 344,False,False,True,False,False,True,False,False
Document 345,True,False,False,False,False,True,False,False
Document 346,False,False,False,True,False,True,False,False
Document 347,False,False,False,True,False,True,False,False
Document 348,False,False,False,True,False,True,False,False
Document 349,False,False,False,True,False,True,False,False
Document 350,False,False,True,False,False,True,False,False
Document 351,False,False,True,False,False,True,False,False
Document 352,False,False,False,False,True,False,False,True
Document 353,True,False,False,True,False,False,False,True
Document 354,False,True,True,False,False,True,False,False
Document 355,True,True,False,False,False,False,False,False
Document 356,False,False,False,True,False,False,False,False
Document 357,False,True,False,False,False,True,False,False
Document 358,True,False,False,True,False,True,False,False
Document 359,True,False,False,False,False,True,False,True
Document 360,True,False,True,False,False,False,False,False
Document 361,False,False,False,False,False,True,False,True
Document 362,False,False,True,False,False,True,False,False
Document 363,False,False,False,False,False,True,False,False
Document 364,False,False,True,False,True,True,False,False
Document 365,False,True,True,False,False,False,False,False
Document 366,False,False,False,False,False,True,False,True
Document 367,False,False,False,False,False,True,False,False
Document 368,False,False,True,False,False,True,False,False
Document 369,False,False,True,False,False,True,False,False
Document 370,False,False,True,False,False,True,False,False
Document 371,False,False,False,False,True,True,False,True
Document 372,False,False,False,False,False,True,True,True
Document 373,False,False,False,False,False,True,False,True
Document 374,True,False,False,False,False,True,False,False
Document 375,False,False,False,False,False,True,False,True
Document 376,False,False,False,False,False,True,True,True
Document 377,False,False,False,False,False,True,True,False
Document 378,False,True,False,False,True,False,False,False
Document 379,False,False,False,False,False,True,False,True
Document 380,False,False,True,False,False,True,False,False
Document 381,False,True,False,False,False,True,False,True
Document 382,False,False,False,False,False,True,False,True
Document 383,False,False,False,False,True,True,False,False
Document 384,True,False,False,True,False,True,False,False
Document 385,False,False,False,False,False,True,True,True
Document 386,False,False,False,False,False,True,False,False
Document 387,False,False,False,True,False,True,False,True
Document 388,True,False,False,False,False,True,True,False
Document 389,False,True,False,False,False,True,False,True
Document 390,False,False,False,False,True,True,False,True
Document 391,False,True,False,False,False,True,False,False
Document 392,False,True,False,False,False,False,False,False
Document 393,False,False,True,False,False,True,False,False
Document 394,True,False,False,False,False,True,False,True
Document 395,False,False,False,False,True,True,False,True
Document 396,False,False,True,False,True,False,False,False
Document 397,False,False,True,False,False,True,False,False
Document 398,False,False,False,False,False,True,False,True
Document 399,False,False,False,False,False,True,False,False
Document 400,False,False,False,False,True,True,False,True
Document 401,False,False,False,False,True,True,False,False
Document 402,False,False,False,False,False,True,False,True
Document 403,False,False,False,False,False,True,False,True
Document 404,False,False,False,False,False,True,False,True
Document 405,True,False,True,False,False,True,False,False
Document 406,False,True,True,False,False,False,False,False
Document 407,False,False,False,False,False,True,False,True
Document 408,False,False,False,False,False,True,False,False
Document 409,False,False,False,False,False,True,True,False
Document 410,False,False,True,False,False,True,False,True
Document 411,False,True,False,False,False,False,False,True
Document 412,False,True,False,False,False,False,False,False
Document 413,False,False,False,False,False,True,False,False
Document 414,False,False,True,False,False,False,False,False
Document 415,True,False,False,False,False,True,False,False
Document 416,False,False,False,False,True,True,False,False
Document 417,True,True,False,False,False,False,False,False
Document 418,False,False,True,False,False,True,False,False
Document 419,False,False,True,False,False,True,False,False
Document 420,False,False,False,True,False,True,False,False
Document 421,True,False,False,False,False,True,False,False
Document 422,False,False,True,False,False,True,False,False
Document 423,False,False,True,False,False,True,False,False
Document 424,True,False,False,False,False,True,False,False
Document 425,True,False,True,False,False,False,False,False
Document 426,False,False,False,True,False,True,False,True
Document 427,False,True,False,False,False,False,False,False
Document 428,False,False,True,False,False,False,True,False
Document 429,False,False,True,False,False,True,False,False
Document 430,True,False,False,False,False,True,True,True
Document 431,True,False,False,False,True,False,False,False
Document 432,False,False,True,False,False,True,False,False
Document 433,False,False,True,False,False,True,False,False
Document 434,False,True,False,False,False,True,False,False
Document 435,False,False,False,False,False,True,False,True
Document 436,True,False,True,False,False,True,False,False
Document 437,False,True,False,False,True,False,False,False
Document 438,False,False,False,True,True,True,False,False
Document 439,True,False,False,True,False,True,False,False
Document 440,True,False,False,False,False,False,False,False
Document 441,False,False,False,False,False,True,False,True
Document 442,False,False,True,False,False,True,False,False
Document 443,False,True,True,True,False,False,False,False
Document 444,False,False,False,False,False,True,False,False
Document 445,True,False,True,False,False,True,False,False
Document 446,False,True,True,False,True,False,False,True
Document 447,False,True,False,False,False,True,False,False
Document 448,False,True,False,False,False,True,True,False
Document 449,False,False,False,False,False,True,True,False
Document 450,True,False,False,False,False,True,False,False
Document 451,False,True,False,False,False,False,True,False
Document 452,False,True,False,False,False,False,True,False
Document 453,False,False,False,False,False,False,True,False
Document 454,False,False,False,False,True,False,False,False
Document 455,True,False,False,False,False,True,False,False
Document 456,True,False,False,False,False,True,True,False
Document 457,False,False,False,False,False,True,False,False
Document 458,True,False,False,False,False,False,True,True
Document 459,False,False,False,False,False,True,False,False
Document 460,False,False,False,True,False,False,False,False
Document 461,False,False,False,False,False,True,True,False
Document 462,False,False,False,False,True,True,False,False
Document 463,False,False,False,True,False,True,False,False
Document 464,False,False,False,False,False,True,False,False
Document 465,False,False,False,False,False,True,False,True
Document 466,False,False,True,False,True,True,False,False
Document 467,False,False,False,False,True,True,False,True
Document 468,False,False,False,True,False,True,False,False
Document 469,False,False,False,False,False,True,True,False
Document 470,False,False,False,False,False,True,False,True
Document 471,True,False,False,False,False,False,True,True
Document 472,False,False,False,False,False,True,False,False
Document 473,True,False,False,False,False,False,False,False
Document 474,False,False,False,False,False,True,False,True
Document 475,False,False,False,False,False,True,False,True
Document 476,False,False,False,False,True,False,True,False
Document 477,False,False,False,False,False,False,True,False
Document 478,False,True,True,False,False,False,False,False
Document 479,False,False,False,False,False,True,False,True
Document 480,False,False,False,False,False,True,False,False
Document 481,True,False,False,True,False,False,False,False
Document 482,False,False,False,False,False,True,False,True
Document 483,False,False,False,False,True,True,False,False
Document 484,False,False,False,False,False,True,False,True
Document 485,False,False,False,False,False,True,False,False
Document 486,False,True,False,False,False,True,False,False
Document 487,False,False,False,False,True,False,True,False
Document 488,False,False,False,False,False,True,False,True
Document 489,False,False,False,True,False,True,False,False
Document 490,False,False,True,False,False,False,True,False
Document 491,False,True,False,False,False,True,False,False
Document 492,False,False,False,True,False,True,False,False
Document 493,False,True,False,True,False,True,False,False
Document 494,True,False,False,False,False,True,False,False
Document 495,False,False,False,False,False,True,False,False
Document 496,True,False,False,False,False,True,False,False
Document 497,False,False,False,True,False,False,True,False
Document 498,False,False,False,True,False,True,False,True
Document 499,True,False,False,False,False,True,False,False
Document 500,False,False,False,False,False,False,True,False
Document 501,False,False,False,False,False,True,False,True
Document 502,True,False,False,False,False,True,False,False
Document 503,False,True,True,False,False,False,False,False
Document 504,True,False,False,False,False,False,False,False
Document 505,False,False,False,False,False,True,False,False
Document 506,False,True,False,False,True,False,False,False
Document 507,False,False,False,False,True,True,True,False
Document 508,True,False,False,False,False,True,False,False
Document 509,False,False,True,False,True,True,False,False
Document 510,False,False,False,False,True,True,False,False
Document 511,False,True,False,False,False,True,False,False
Document 512,False,False,False,False,False,True,False,True
Document 513,False,False,False,False,True,True,False,False
Document 514,False,True,True,False,False,False,False,False
Document 515,False,False,False,True,True,False,False,False
Document 516,True,False,False,False,False,True,False,False
Document 517,False,False,False,True,False,True,False,False
Document 518,False,False,False,False,False,True,True,False
Document 519,True,False,False,True,False,True,False,False
Document 520,False,False,False,False,False,True,False,True
Document 521,False,False,False,False,False,False,False,True
Document 522,False,False,False,False,False,True,False,True
Document 523,True,False,False,False,False,True,False,False
Document 524,False,False,False,False,False,True,False,True
Document 525,False,False,False,False,False,False,True,False
Document 526,False,False,False,False,False,True,False,False
Document 527,False,False,False,False,True,True,True,False
Document 528,False,False,False,True,False,True,False,False
Document 529,False,False,True,False,True,True,False,False
Document 530,True,False,False,False,False,True,True,False
Document 531,False,False,False,True,False,True,False,False
Document 532,True,False,False,False,False,True,False,False
Document 533,False,False,True,False,False,True,False,False
Document 534,False,False,False,False,False,True,True,False
Document 535,False,False,False,False,False,True,False,True
Document 536,False,False,True,False,False,True,False,False
Document 537,False,False,False,False,False,True,False,True
Document 538,False,False,False,True,False,False,True,False
Document 539,False,False,False,False,False,True,True,False
Document 540,True,False,False,False,False,True,False,False
Document 541,False,False,False,False,False,True,False,False
Document 542,True,False,False,True,False,False,False,False
Document 543,False,False,False,True,False,True,False,False
Document 544,False,False,False,True,False,True,False,False
Document 545,False,False,False,True,False,False,True,True
Document 546,False,False,False,False,True,True,True,False
Document 547,False,False,False,False,True,False,False,False
Document 548,False,False,False,False,True,True,False,False
Document 549,False,False,False,False,False,True,False,True
Document 550,False,False,False,False,False,True,False,True
Document 551,False,False,True,False,False,True,False,False
Document 552,False,False,False,False,False,True,False,True
Document 553,False,False,False,False,False,True,False,False
Document 554,True,False,False,False,False,True,False,True
Document 555,False,False,False,False,False,True,False,True
Document 556,False,False,True,False,False,False,False,False
Document 557,False,False,False,False,False,True,True,False
Document 558,False,False,True,False,False,True,False,False
Document 559,True,False,False,False,False,False,True,False
Document 560,False,False,True,False,False,True,False,False
Document 561,False,True,True,False,False,True,False,False
Document 562,False,False,False,True,False,True,False,False
Document 563,False,False,False,True,False,True,False,False
Document 564,False,False,False,False,True,False,True,False
Document 565,False,False,False,False,False,False,True,False
Document 566,False,False,True,False,False,False,True,False
Document 567,True,False,False,False,False,True,False,False
Document 568,False,False,True,False,False,True,True,False
Document 569,False,False,False,True,False,True,False,False
Document 570,False,False,True,True,False,True,False,False
Document 571,False,False,False,True,False,True,False,False
Document 572,False,False,False,False,False,True,False,True
Document 573,False,False,False,False,False,True,True,False
Document 574,False,False,False,True,False,True,False,False
Document 575,False,False,False,False,False,True,True,False
Document 576,True,False,False,False,False,True,False,False
Document 577,True,False,False,False,False,False,False,False
Document 578,True,False,False,False,False,True,False,False
Document 579,False,False,False,False,False,True,False,False
Document 580,False,False,False,True,False,True,False,False
Document 581,False,False,False,True,False,True,False,False
Document 582,False,False,True,False,False,True,False,False
Document 583,True,False,False,False,False,True,True,False
Document 584,False,False,False,False,True,False,False,True
Document 585,False,False,True,False,False,True,False,False
Document 586,False,False,False,True,True,False,False,False
Document 587,False,False,False,False,False,True,False,False
Document 588,False,False,False,False,False,True,True,False
Document 589,False,False,False,False,False,True,False,True
Document 590,True,False,False,False,False,True,False,False
Document 591,False,False,False,False,False,True,False,True
Document 592,False,False,False,False,False,True,True,False
Document 593,False,False,False,False,False,True,False,False
Document 594,False,True,False,False,False,True,False,False
Document 595,True,False,False,False,False,True,False,False
Document 596,False,False,False,False,False,True,False,True
Document 597,False,False,True,True,False,True,False,False
Document 598,False,False,False,True,True,True,False,False
Document 599,False,False,False,False,True,True,True,False
Document 600,False,False,False,False,False,True,True,False
Document 601,False,False,True,False,False,True,False,False
Document 602,False,False,True,False,True,True,False,False
Document 603,False,False,False,False,True,True,True,False
Document 604,False,False,False,False,True,True,False,False
Document 605,False,False,False,False,False,True,False,True
Document 606,False,False,True,False,True,True,False,False
Document 607,False,True,False,False,False,True,False,True
Document 608,False,False,False,False,False,True,False,False
Document 609,False,False,False,True,False,True,False,False
Document 610,False,True,False,False,False,False,True,False
Document 611,True,False,True,False,False,False,False,False
Document 612,False,False,True,False,False,False,False,False
Document 613,False,False,True,False,False,True,False,True
Document 614,False,False,True,False,False,True,False,False
Document 615,False,False,False,False,False,True,True,False
Document 616,False,False,True,False,False,True,False,False
Document 617,True,False,False,False,True,True,False,False
Document 618,False,False,False,True,False,True,False,False
Document 619,False,True,False,False,False,False,True,False
Document 620,False,False,False,False,False,True,False,False
Document 621,False,True,True,False,False,True,False,False
Document 622,False,True,False,False,False,True,False,False
Document 623,False,False,False,False,False,True,False,False
Document 624,False,False,True,False,False,False,False,True
Document 625,False,False,False,False,False,True,False,False
Document 626,False,False,False,False,False,True,False,True
Document 627,False,False,False,False,False,True,True,False
Document 628,False,False,False,False,True,True,False,False
Document 629,False,False,False,False,True,False,False,False
Document 630,False,False,True,False,False,True,False,False
Document 631,False,False,False,False,False,True,False,True
Document 632,False,False,False,False,True,True,False,False
Document 633,True,False,False,False,False,True,False,False
Document 634,False,True,False,False,False,False,True,False
Document 635,True,False,False,False,True,False,False,False
Document 636,True,False,False,False,False,False,True,False
Document 637,False,False,False,False,False,True,False,True
Document 638,False,False,True,False,False,True,False,False
Document 639,False,False,True,False,False,True,False,True
Document 640,True,False,False,False,False,True,False,False
Document 641,True,False,False,True,False,False,False,False
Document 642,False,False,True,False,False,True,False,False
Document 643,False,False,False,False,False,True,False,False
Document 644,True,False,False,False,False,False,False,False
Document 645,False,False,False,False,False,True,False,True
Document 646,False,False,False,True,False,True,False,False
Document 647,False,False,False,False,True,True,False,False
Document 648,False,False,True,False,False,False,False,False
Document 649,False,False,False,False,True,True,False,False
Document 650,False,False,True,False,False,True,False,False
Document 651,False,False,False,False,True,True,False,True
Document 652,False,False,False,False,False,True,False,False
Document 653,True,False,False,False,False,True,False,False
Document 654,False,False,False,True,True,True,False,False
Document 655,True,False,False,False,False,True,False,False
Document 656,False,False,False,True,False,True,False,False
Document 657,False,False,True,False,False,False,False,False
Document 658,True,False,False,False,False,True,False,False
Document 659,True,False,True,False,False,False,False,False
Document 660,True,False,False,False,True,True,False,False
Document 661,False,False,True,False,False,True,False,False
Document 662,True,False,False,False,False,False,True,False
Document 663,True,False,False,False,False,True,False,False
